uid,namedLocation,domainID,siteID,plotID,plotType,pointID,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,startDate,samplingImpracticalRemarks,samplingImpractical,eventID,startCloudCoverPercentage,endCloudCoverPercentage,startRH,endRH,observedHabitat,observedAirTemp,kmPerHourObservedWindSpeed,laboratoryName,samplingProtocolVersion,remarks,measuredBy
"2652095e-610d-4d3b-8083-56a2b2012bb3","BART_004.birdGrid.brd","D01","BART","BART_004","distributed","7","mixedForest",44.041220,-71.287007,"WGS84",250.2,526.3,0.5,"2018-06-08T09:58Z",,"OK","BART_004.7.2018-06-08",80,70,77,81,"mixed deciduous/evergreen forest",14,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"JRUEB"
"6545babe-2f0c-4abe-906b-8bd4aa6a7dca","BART_004.birdGrid.brd","D01","BART","BART_004","distributed","8","mixedForest",44.041220,-71.287007,"WGS84",250.2,526.3,0.5,"2018-06-08T10:14Z",,"OK","BART_004.8.2018-06-08",80,70,77,81,"mixed deciduous/evergreen forest",14,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"JRUEB"
"5e74a6d8-a570-4e8a-a965-55853bdaae12","BART_004.birdGrid.brd","D01","BART","BART_004","distributed","9","mixedForest",44.041220,-71.287007,"WGS84",250.2,526.3,0.5,"2018-06-08T10:31Z",,"OK","BART_004.9.2018-06-08",80,70,77,81,"mixed deciduous/evergreen forest",13,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"JRUEB"
"8d5a3a5e-a837-4710-a495-9cda6dee0249","BART_004.birdGrid.brd","D01","BART","BART_004","distributed","6","mixedForest",44.041220,-71.287007,"WGS84",250.2,526.3,0.5,"2018-06-08T10:48Z",,"OK","BART_004.6.2018-06-08",80,70,77,81,"mixed deciduous/evergreen forest",14,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"JRUEB"
"433839d7-c003-4d20-8ab1-8b765b2461d8","BART_004.birdGrid.brd","D01","BART","BART_004","distributed","5","mixedForest",44.041220,-71.287007,"WGS84",250.2,526.3,0.5,"2018-06-08T11:03Z",,"OK","BART_004.5.2018-06-08",80,70,77,81,"mixed deciduous/evergreen forest",14,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"JRUEB"
"e8eb5b18-7c4b-4b8f-9bef-6f9f8633eb4f","BART_004.birdGrid.brd","D01","BART","BART_004","distributed","2","mixedForest",44.041220,-71.287007,"WGS84",250.2,526.3,0.5,"2018-06-08T11:17Z",,"OK","BART_004.2.2018-06-08",80,70,77,81,"mixed deciduous/evergreen forest",14,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"JRUEB"
"78089069-6c47-4c0f-9fc3-ea3a1bfd403a","BART_004.birdGrid.brd","D01","BART","BART_004","distributed","3","mixedForest",44.041220,-71.287007,"WGS84",250.2,526.3,0.5,"2018-06-08T11:32Z",,"OK","BART_004.3.2018-06-08",80,70,77,81,"mixed deciduous/evergreen forest",15,1,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"JRUEB"
"1317d12e-3ade-40ee-86a1-6774e20ae74b","BART_025.birdGrid.brd","D01","BART","BART_025","distributed","9","evergreenForest",44.060146,-71.315479,"WGS84",250.3,575.8,0.3,"2018-06-08T12:32Z",,"OK","BART_025.9.2018-06-08",20,0,70,66,"mixed deciduous/evergreen forest",20,2,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"JRUEB"
"b8f725d7-9f36-49a6-b5df-c7369cb474c6","BART_025.birdGrid.brd","D01","BART","BART_025","distributed","6","evergreenForest",44.060146,-71.315479,"WGS84",250.3,575.8,0.3,"2018-06-08T12:59Z",,"OK","BART_025.6.2018-06-08",20,0,70,66,"mixed deciduous/evergreen forest",21,2,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"JRUEB"
"bb87d5e6-35ab-4d28-ba64-220a2c638943","BART_025.birdGrid.brd","D01","BART","BART_025","distributed","5","evergreenForest",44.060146,-71.315479,"WGS84",250.3,575.8,0.3,"2018-06-08T13:28Z",,"OK","BART_025.5.2018-06-08",20,0,70,66,"mixed deciduous/evergreen forest",21,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"JRUEB"
"2f5c488c-f9f8-443d-8789-5a67402b621a","BART_025.birdGrid.brd","D01","BART","BART_025","distributed","3","evergreenForest",44.060146,-71.315479,"WGS84",250.3,575.8,0.3,"2018-06-09T09:10Z",,"OK","BART_025.3.2018-06-09",50,40,78,81,"mixed deciduous/evergreen forest",10,3,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"JRUEB"
"7c7ad974-6f53-4973-91de-b96c2e823b56","BART_025.birdGrid.brd","D01","BART","BART_025","distributed","2","evergreenForest",44.060146,-71.315479,"WGS84",250.3,575.8,0.3,"2018-06-09T09:30Z",,"OK","BART_025.2.2018-06-09",50,40,78,81,"deciduous forest",10,2,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"JRUEB"
"494dcb96-bfa1-4a68-9939-e3150cb86704","BART_025.birdGrid.brd","D01","BART","BART_025","distributed","1","evergreenForest",44.060146,-71.315479,"WGS84",250.3,575.8,0.3,"2018-06-09T10:17Z",,"OK","BART_025.1.2018-06-09",50,40,78,81,"mixed deciduous/evergreen forest",11,2,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"JRUEB"
"d0a3fc73-9d9b-42c5-9697-3ca896205c88","BART_025.birdGrid.brd","D01","BART","BART_025","distributed","4","evergreenForest",44.060146,-71.315479,"WGS84",250.3,575.8,0.3,"2018-06-09T11:03Z",,"OK","BART_025.4.2018-06-09",50,40,78,81,"deciduous forest",11,2,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"JRUEB"
"b2e067fd-d493-445a-9285-e92e089b0887","BART_015.birdGrid.brd","D01","BART","BART_015","distributed","1","mixedForest",44.042644,-71.273028,"WGS84",250.2,437.2,0.2,"2018-06-09T12:04Z",,"OK","BART_015.1.2018-06-09",10,40,78,51,"mixed deciduous/evergreen forest",15,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"JRUEB"
"f721af05-5fb3-4149-b0d9-87d1f3dbdec1","BART_015.birdGrid.brd","D01","BART","BART_015","distributed","4","mixedForest",44.042644,-71.273028,"WGS84",250.2,437.2,0.2,"2018-06-09T12:18Z",,"OK","BART_015.4.2018-06-09",10,40,78,51,"mixed deciduous/evergreen forest",14,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"JRUEB"
"85f45707-ad6b-431e-81c9-88ab0673510f","BART_015.birdGrid.brd","D01","BART","BART_015","distributed","7","mixedForest",44.042644,-71.273028,"WGS84",250.2,437.2,0.2,"2018-06-09T12:31Z",,"OK","BART_015.7.2018-06-09",10,40,78,51,"deciduous forest",15,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"JRUEB"
"9ea44dfc-2f34-435f-878b-fd3a22e732a0","BART_015.birdGrid.brd","D01","BART","BART_015","distributed","8","mixedForest",44.042644,-71.273028,"WGS84",250.2,437.2,0.2,"2018-06-09T12:45Z",,"OK","BART_015.8.2018-06-09",10,40,78,51,"deciduous forest",15,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"JRUEB"
"1078eb84-bb62-47bd-b90b-c6d2fe252d50","BART_015.birdGrid.brd","D01","BART","BART_015","distributed","9","mixedForest",44.042644,-71.273028,"WGS84",250.2,437.2,0.2,"2018-06-09T13:03Z",,"OK","BART_015.9.2018-06-09",10,40,78,51,"mixed deciduous/evergreen forest",15,3,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"JRUEB"
"4b48d23b-ce51-4c04-9b3b-d3a17565c279","BART_015.birdGrid.brd","D01","BART","BART_015","distributed","6","mixedForest",44.042644,-71.273028,"WGS84",250.2,437.2,0.2,"2018-06-09T13:18Z",,"OK","BART_015.6.2018-06-09",10,40,78,51,"mixed deciduous/evergreen forest",15,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"JRUEB"
"c4b8d247-b092-40a8-ba7d-693d5edafda3","BART_015.birdGrid.brd","D01","BART","BART_015","distributed","3","mixedForest",44.042644,-71.273028,"WGS84",250.2,437.2,0.2,"2018-06-09T13:32Z",,"OK","BART_015.3.2018-06-09",10,40,78,51,"mixed deciduous/evergreen forest",15,4,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"JRUEB"
"441e597e-547a-4fdf-9b32-b65113a95ff1","BART_015.birdGrid.brd","D01","BART","BART_015","distributed","2","mixedForest",44.042644,-71.273028,"WGS84",250.2,437.2,0.2,"2018-06-09T13:47Z",,"OK","BART_015.2.2018-06-09",10,40,78,51,"deciduous forest",16,3,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"JRUEB"
"067fdbc7-417a-4643-94f9-c03713be8050","BART_015.birdGrid.brd","D01","BART","BART_015","distributed","5","mixedForest",44.042644,-71.273028,"WGS84",250.2,437.2,0.2,"2018-06-09T13:58Z",,"OK","BART_015.5.2018-06-09",10,40,78,51,"mixed deciduous/evergreen forest",17,3,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"JRUEB"
"10d28af6-1d41-4167-b531-ff421a9b03ee","BART_003.birdGrid.brd","D01","BART","BART_003","distributed","7","deciduousForest",44.054939,-71.263123,"WGS84",250.3,438.5,0.4,"2018-06-13T09:01Z",,"OK","BART_003.7.2018-06-13",20,5,58,69,"deciduous forest",18,2,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"JRUEB"
"54ff0a09-a297-4470-b711-8cd51eea8820","BART_003.birdGrid.brd","D01","BART","BART_003","distributed","8","deciduousForest",44.054939,-71.263123,"WGS84",250.3,438.5,0.4,"2018-06-13T09:18Z",,"OK","BART_003.8.2018-06-13",20,5,58,69,"evergreen forest",17,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"JRUEB"
"b28f3fdc-c0ba-4943-86d7-113465b9aa84","BART_003.birdGrid.brd","D01","BART","BART_003","distributed","9","deciduousForest",44.054939,-71.263123,"WGS84",250.3,438.5,0.4,"2018-06-13T09:48Z",,"OK","BART_003.9.2018-06-13",20,5,58,69,"mixed deciduous/evergreen forest",19,3,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"JRUEB"
"cbdb0b63-0196-4fbd-b2a4-6e02a13b1e97","BART_003.birdGrid.brd","D01","BART","BART_003","distributed","6","deciduousForest",44.054939,-71.263123,"WGS84",250.3,438.5,0.4,"2018-06-13T10:06Z",,"OK","BART_003.6.2018-06-13",20,5,58,69,"deciduous forest",18,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"JRUEB"
"697e49be-d640-4b05-a0dc-9acc0cc6ee80","BART_003.birdGrid.brd","D01","BART","BART_003","distributed","3","deciduousForest",44.054939,-71.263123,"WGS84",250.3,438.5,0.4,"2018-06-13T10:26Z",,"OK","BART_003.3.2018-06-13",20,5,58,69,"evergreen forest",17,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"JRUEB"
"5eb0a3af-9e1a-4493-b4e6-bf0e8629fc61","BART_003.birdGrid.brd","D01","BART","BART_003","distributed","2","deciduousForest",44.054939,-71.263123,"WGS84",250.3,438.5,0.4,"2018-06-13T10:45Z",,"OK","BART_003.2.2018-06-13",20,5,58,69,"mixed deciduous/evergreen forest",17,3,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"JRUEB"
"c87eeaa1-4b61-42b5-94be-e166c2285999","BART_003.birdGrid.brd","D01","BART","BART_003","distributed","5","deciduousForest",44.054939,-71.263123,"WGS84",250.3,438.5,0.4,"2018-06-13T11:06Z",,"OK","BART_003.5.2018-06-13",20,5,58,69,"deciduous forest",16,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"JRUEB"
"ee7dd382-a708-43c0-886d-4c484c4e6b02","BART_003.birdGrid.brd","D01","BART","BART_003","distributed","4","deciduousForest",44.054939,-71.263123,"WGS84",250.3,438.5,0.4,"2018-06-13T11:25Z",,"OK","BART_003.4.2018-06-13",20,5,58,69,"evergreen forest",17,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"JRUEB"
"838c8cdf-8694-47e4-8b4d-5d03d60d681c","BART_003.birdGrid.brd","D01","BART","BART_003","distributed","1","deciduousForest",44.054939,-71.263123,"WGS84",250.3,438.5,0.4,"2018-06-13T11:48Z",,"OK","BART_003.1.2018-06-13",20,5,58,69,"deciduous forest",18,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"JRUEB"
"ce7fd2cb-e820-4861-a727-82b7fb1c9144","BART_016.birdGrid.brd","D01","BART","BART_016","distributed","6","mixedForest",44.049256,-71.285512,"WGS84",250.1,325.4,0.2,"2018-06-13T12:24Z",,"OK","BART_016.6.2018-06-13",0,10,72,62,"deciduous forest",19,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"JRUEB"
"c1911ebf-d19f-4908-8237-09afb07a1631","BART_016.birdGrid.brd","D01","BART","BART_016","distributed","9","mixedForest",44.049256,-71.285512,"WGS84",250.1,325.4,0.2,"2018-06-13T12:41Z",,"OK","BART_016.9.2018-06-13",0,10,72,62,"deciduous forest",19,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"JRUEB"
"b031de17-dd13-4e1d-8056-5ae61b9c543a","BART_016.birdGrid.brd","D01","BART","BART_016","distributed","8","mixedForest",44.049256,-71.285512,"WGS84",250.1,325.4,0.2,"2018-06-13T12:58Z",,"OK","BART_016.8.2018-06-13",0,10,72,62,"evergreen forest",20,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"JRUEB"
"b9946930-3ce0-45aa-804a-59c3b37e31e2","BART_016.birdGrid.brd","D01","BART","BART_016","distributed","7","mixedForest",44.049256,-71.285512,"WGS84",250.1,325.4,0.2,"2018-06-13T13:14Z",,"OK","BART_016.7.2018-06-13",0,10,72,62,"deciduous forest",20,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"JRUEB"
"2b070ea4-23f3-4024-8ad3-99d9a80595fa","BART_016.birdGrid.brd","D01","BART","BART_016","distributed","4","mixedForest",44.049256,-71.285512,"WGS84",250.1,325.4,0.2,"2018-06-13T13:29Z",,"OK","BART_016.4.2018-06-13",0,10,72,62,"deciduous forest",21,1,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"JRUEB"
"b2c83551-f13a-4a0a-96a9-f661b9fc3b95","BART_016.birdGrid.brd","D01","BART","BART_016","distributed","1","mixedForest",44.049256,-71.285512,"WGS84",250.1,325.4,0.2,"2018-06-13T13:44Z",,"OK","BART_016.1.2018-06-13",0,10,72,62,"mixed deciduous/evergreen forest",22,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"JRUEB"
"10a19a31-8f07-4de3-a723-763d55a5013e","BART_016.birdGrid.brd","D01","BART","BART_016","distributed","2","mixedForest",44.049256,-71.285512,"WGS84",250.1,325.4,0.2,"2018-06-13T13:57Z",,"OK","BART_016.2.2018-06-13",0,10,72,62,"evergreen forest",23,2,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"JRUEB"
"35059243-ef32-4c73-9893-e2c3a1e3b236","BART_016.birdGrid.brd","D01","BART","BART_016","distributed","5","mixedForest",44.049256,-71.285512,"WGS84",250.1,325.4,0.2,"2018-06-14T08:43Z",,"OK","BART_016.5.2018-06-14",30,30,83,85,"mixed deciduous/evergreen forest",15,3,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"JRUEB"
"1f3169dd-842a-41a2-abb3-5b93b1891817","BART_016.birdGrid.brd","D01","BART","BART_016","distributed","3","mixedForest",44.049256,-71.285512,"WGS84",250.1,325.4,0.2,"2018-06-14T08:55Z",,"OK","BART_016.3.2018-06-14",30,30,83,85,"mixed deciduous/evergreen forest",15,3,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"JRUEB"
"135011e9-f563-421e-b471-5c11942e583a","BART_082.birdGrid.brd","D01","BART","BART_082","distributed","9","evergreenForest",44.056702,-71.287159,"WGS84",250.5,292.7,0.8,"2018-06-14T09:17Z",,"OK","BART_082.9.2018-06-14",30,40,85,89,"deciduous forest",15,2,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"JRUEB"
"b5579773-01e6-4557-9d15-b813ec50bd9a","BART_082.birdGrid.brd","D01","BART","BART_082","distributed","8","evergreenForest",44.056702,-71.287159,"WGS84",250.5,292.7,0.8,"2018-06-14T09:34Z",,"OK","BART_082.8.2018-06-14",30,40,85,89,"mixed deciduous/evergreen forest",15,2,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"JRUEB"
"41aed360-ebb9-4d1f-b5f8-5f338eab3119","BART_082.birdGrid.brd","D01","BART","BART_082","distributed","7","evergreenForest",44.056702,-71.287159,"WGS84",250.5,292.7,0.8,"2018-06-14T09:51Z",,"OK","BART_082.7.2018-06-14",30,40,85,89,"mixed deciduous/evergreen forest",16,2,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"JRUEB"
"1caa5799-7015-4efb-a466-cbe63e042d65","BART_082.birdGrid.brd","D01","BART","BART_082","distributed","4","evergreenForest",44.056702,-71.287159,"WGS84",250.5,292.7,0.8,"2018-06-14T10:06Z",,"OK","BART_082.4.2018-06-14",30,40,85,89,"mixed deciduous/evergreen forest",16,2,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"JRUEB"
"92ee9596-321e-4ab2-ab51-ad4b1fa2816d","BART_082.birdGrid.brd","D01","BART","BART_082","distributed","1","evergreenForest",44.056702,-71.287159,"WGS84",250.5,292.7,0.8,"2018-06-14T10:23Z",,"OK","BART_082.1.2018-06-14",30,40,85,89,"mixed deciduous/evergreen forest",15,2,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"JRUEB"
"2290eeef-40bd-4ffe-a55e-a69c41641ad6","BART_082.birdGrid.brd","D01","BART","BART_082","distributed","2","evergreenForest",44.056702,-71.287159,"WGS84",250.5,292.7,0.8,"2018-06-14T10:41Z",,"OK","BART_082.2.2018-06-14",30,40,85,89,"mixed deciduous/evergreen forest",15,1,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"JRUEB"
"a421b81f-b94b-40d2-be3d-b0f75b14dd7f","BART_082.birdGrid.brd","D01","BART","BART_082","distributed","3","evergreenForest",44.056702,-71.287159,"WGS84",250.5,292.7,0.8,"2018-06-14T10:56Z",,"OK","BART_082.3.2018-06-14",30,40,85,89,"mixed deciduous/evergreen forest",16,1,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"JRUEB"
"904d2e78-155b-4abf-b85b-c0d6eb57acce","BART_082.birdGrid.brd","D01","BART","BART_082","distributed","6","evergreenForest",44.056702,-71.287159,"WGS84",250.5,292.7,0.8,"2018-06-14T11:13Z",,"OK","BART_082.6.2018-06-14",30,40,85,89,"evergreen forest",17,1,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"JRUEB"
"a37befa0-7892-46aa-a489-c0b68eb64a30","BART_082.birdGrid.brd","D01","BART","BART_082","distributed","5","evergreenForest",44.056702,-71.287159,"WGS84",250.5,292.7,0.8,"2018-06-14T11:29Z",,"OK","BART_082.5.2018-06-14",30,40,85,89,"evergreen forest",15,1,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"JRUEB"
"b7edfc5f-2ace-4089-b074-39a44ff49742","BART_018.birdGrid.brd","D01","BART","BART_018","distributed","9","mixedForest",44.059971,-71.277901,"WGS84",250.1,297.2,0.2,"2018-06-14T11:58Z",,"OK","BART_018.9.2018-06-14",60,100,84,88,"mixed deciduous/evergreen forest",12,1,"Bird Conservancy of the Rockies","NEON.DOC.014041vJ",,"JRUEB"
