uid,namedLocation,domainID,siteID,plotID,plotType,pointID,startDate,eventID,pointCountMinute,targetTaxaPresent,taxonID,scientificName,taxonRank,vernacularName,observerDistance,detectionMethod,visualConfirmation,sexOrAge,clusterSize,clusterCode,identifiedBy,identificationHistoryID
"e255b8ea-f9cb-4758-88c9-8f3627deed90","BART_012.birdGrid.brd","D01","BART","BART_012","distributed","6","2018-06-07T11:09Z","BART_012.6.2018-06-07",3,"Y","VEER","Catharus fuscescens","species","Veery",25,"calling","No","Unknown",1,,"JRUEB",
"549cbe88-ec23-4c76-afc7-a6bf91653572","BART_012.birdGrid.brd","D01","BART","BART_012","distributed","6","2018-06-07T11:09Z","BART_012.6.2018-06-07",1,"Y","REVI","Vireo olivaceus","species","Red-eyed Vireo",20,"singing","No","Unknown",1,,"JRUEB",
"7e64a8e6-f825-45cf-b97e-6357dca2a2ff","BART_012.birdGrid.brd","D01","BART","BART_012","distributed","6","2018-06-07T11:09Z","BART_012.6.2018-06-07",2,"Y","OVEN","Seiurus aurocapilla","species","Ovenbird",60,"singing","No","Unknown",1,,"JRUEB",
"c04c4f02-9ee1-42a1-8bd6-c5d6c3f62f82","BART_012.birdGrid.brd","D01","BART","BART_012","distributed","6","2018-06-07T11:09Z","BART_012.6.2018-06-07",5,"N",,,,,,,,,,,"JRUEB",
"d935d23d-85fc-4610-a586-c9657f20319e","BART_012.birdGrid.brd","D01","BART","BART_012","distributed","6","2018-06-07T11:09Z","BART_012.6.2018-06-07",1,"Y","RBGR","Pheucticus ludovicianus","species","Rose-breasted Grosbeak",10,"singing","Yes","Unknown",1,,"JRUEB",
"27a679c3-0027-4806-b1b3-3208627a08c8","BART_012.birdGrid.brd","D01","BART","BART_012","distributed","5","2018-06-07T11:27Z","BART_012.5.2018-06-07",1,"Y","HETH","Catharus guttatus","species","Hermit Thrush",60,"singing","No","Unknown",1,,"JRUEB",
"84e1d9e8-2879-487b-b5fa-944510c438dc","BART_012.birdGrid.brd","D01","BART","BART_012","distributed","5","2018-06-07T11:27Z","BART_012.5.2018-06-07",4,"N",,,,,,,,,,,"JRUEB",
"b12d62f4-f271-48ec-b4b7-ba683adcdd49","BART_012.birdGrid.brd","D01","BART","BART_012","distributed","5","2018-06-07T11:27Z","BART_012.5.2018-06-07",1,"Y","REVI","Vireo olivaceus","species","Red-eyed Vireo",35,"singing","No","Unknown",1,,"JRUEB",
"91df2deb-c8f4-4e6a-834c-b177b01954ae","BART_012.birdGrid.brd","D01","BART","BART_012","distributed","5","2018-06-07T11:27Z","BART_012.5.2018-06-07",5,"N",,,,,,,,,,,"JRUEB",
"d0ffa0d1-9bc8-4c83-8d3d-de4fd200e516","BART_012.birdGrid.brd","D01","BART","BART_012","distributed","5","2018-06-07T11:27Z","BART_012.5.2018-06-07",1,"Y","OVEN","Seiurus aurocapilla","species","Ovenbird",70,"singing","No","Unknown",1,,"JRUEB",
"8603b5d3-d2f8-4a13-951b-b1af864fb23c","BART_012.birdGrid.brd","D01","BART","BART_012","distributed","5","2018-06-07T11:27Z","BART_012.5.2018-06-07",6,"N",,,,,,,,,,,"JRUEB",
"e1b86aa5-473d-4178-8cd0-894025ca8d49","BART_012.birdGrid.brd","D01","BART","BART_012","distributed","5","2018-06-07T11:27Z","BART_012.5.2018-06-07",1,"Y","BTBW","Setophaga caerulescens","species","Black-throated Blue Warbler",40,"singing","No","Unknown",1,,"JRUEB",
"02374ae6-4bbf-40d5-b4c1-6c6008ce4b3c","BART_012.birdGrid.brd","D01","BART","BART_012","distributed","5","2018-06-07T11:27Z","BART_012.5.2018-06-07",1,"Y","BTNW","Setophaga virens","species","Black-throated Green Warbler",30,"singing","No","Unknown",1,,"JRUEB",
"e1b7be7c-71bb-4760-9831-887c04bd3104","BART_012.birdGrid.brd","D01","BART","BART_012","distributed","5","2018-06-07T11:27Z","BART_012.5.2018-06-07",2,"N",,,,,,,,,,,"JRUEB",
"1b803a10-9451-46fa-9fc7-24a4595d1e6d","BART_012.birdGrid.brd","D01","BART","BART_012","distributed","5","2018-06-07T11:27Z","BART_012.5.2018-06-07",3,"N",,,,,,,,,,,"JRUEB",
"8b997a8f-e99e-428f-a348-33c83a2388c2","BART_012.birdGrid.brd","D01","BART","BART_012","distributed","5","2018-06-07T11:27Z","BART_012.5.2018-06-07",1,"Y","OVEN","Seiurus aurocapilla","species","Ovenbird",65,"singing","No","Unknown",1,,"JRUEB",
"ebea5e58-ef6f-445b-8a5d-94b6cc361b83","BART_009.birdGrid.brd","D01","BART","BART_009","distributed","7","2018-06-07T12:05Z","BART_009.7.2018-06-07",4,"Y","BTNW","Setophaga virens","species","Black-throated Green Warbler",70,"singing","No","Unknown",1,,"JRUEB",
"c7df739c-1002-4e2b-a7ad-922ccc7e6c6f","BART_009.birdGrid.brd","D01","BART","BART_009","distributed","7","2018-06-07T12:05Z","BART_009.7.2018-06-07",1,"Y","REVI","Vireo olivaceus","species","Red-eyed Vireo",30,"singing","No","Unknown",1,,"JRUEB",
"082f5776-6af7-49fd-beb7-018173df97d8","BART_009.birdGrid.brd","D01","BART","BART_009","distributed","7","2018-06-07T12:05Z","BART_009.7.2018-06-07",1,"Y","BTBW","Setophaga caerulescens","species","Black-throated Blue Warbler",20,"singing","No","Unknown",1,,"JRUEB",
"079afcbb-30c6-48a6-951e-fc1200da7aad","BART_009.birdGrid.brd","D01","BART","BART_009","distributed","7","2018-06-07T12:05Z","BART_009.7.2018-06-07",2,"Y","BCCH","Poecile atricapillus","species","Black-capped Chickadee",25,"calling","No","Unknown",1,,"JRUEB",
"f34113a4-2136-464e-9823-c1fdf547d07c","BART_009.birdGrid.brd","D01","BART","BART_009","distributed","7","2018-06-07T12:05Z","BART_009.7.2018-06-07",1,"Y","HAWO","Picoides villosus","species","Hairy Woodpecker",30,"calling","No","Unknown",1,,"JRUEB",
"4d7a7923-faad-4f8d-9802-017381590fde","BART_009.birdGrid.brd","D01","BART","BART_009","distributed","7","2018-06-07T12:05Z","BART_009.7.2018-06-07",3,"Y","OVEN","Seiurus aurocapilla","species","Ovenbird",60,"singing","No","Unknown",1,,"JRUEB",
"c4282ccb-91a0-454f-bcd1-1e901acaa4d6","BART_009.birdGrid.brd","D01","BART","BART_009","distributed","7","2018-06-07T12:05Z","BART_009.7.2018-06-07",6,"N",,,,,,,,,,,"JRUEB",
"5b58b55d-b642-459b-84c0-95c298cd9a85","BART_009.birdGrid.brd","D01","BART","BART_009","distributed","7","2018-06-07T12:05Z","BART_009.7.2018-06-07",5,"N",,,,,,,,,,,"JRUEB",
"b5b6cfbf-a1ab-4c2d-8434-8b2d3f55b6fc","BART_009.birdGrid.brd","D01","BART","BART_009","distributed","8","2018-06-07T12:19Z","BART_009.8.2018-06-07",1,"Y","BTNW","Setophaga virens","species","Black-throated Green Warbler",30,"singing","No","Unknown",1,,"JRUEB",
"946f063f-95dc-476b-9be9-40bc8ae4dac6","BART_009.birdGrid.brd","D01","BART","BART_009","distributed","8","2018-06-07T12:19Z","BART_009.8.2018-06-07",2,"Y","REVI","Vireo olivaceus","species","Red-eyed Vireo",40,"singing","No","Unknown",1,,"JRUEB",
"4a6c2d42-4f1e-4672-97e9-ad72dc3b2221","BART_009.birdGrid.brd","D01","BART","BART_009","distributed","8","2018-06-07T12:19Z","BART_009.8.2018-06-07",2,"Y","HAWO","Picoides villosus","species","Hairy Woodpecker",25,"visual","Yes","Female",1,,"JRUEB",
"56b3e45d-0b57-457c-bca2-5f72bd7bb426","BART_009.birdGrid.brd","D01","BART","BART_009","distributed","8","2018-06-07T12:19Z","BART_009.8.2018-06-07",5,"Y","UNWO","Picidae sp.","family",,45,"drumming","No","Unknown",1,,"JRUEB",
"e302aab3-2568-4d1b-975c-31e5811716b5","BART_009.birdGrid.brd","D01","BART","BART_009","distributed","8","2018-06-07T12:19Z","BART_009.8.2018-06-07",5,"Y","SCTA","Piranga olivacea","species","Scarlet Tanager",20,"visual","Yes","Female",2,"A","JRUEB",
"1a532c7e-0f9f-423e-a77f-44c563944012","BART_009.birdGrid.brd","D01","BART","BART_009","distributed","8","2018-06-07T12:19Z","BART_009.8.2018-06-07",1,"Y","REVI","Vireo olivaceus","species","Red-eyed Vireo",35,"singing","Yes","Male",1,,"JRUEB",
