uid,namedLocation,domainID,siteID,plotID,plotType,pointID,startDate,eventID,pointCountMinute,targetTaxaPresent,taxonID,scientificName,taxonRank,vernacularName,observerDistance,detectionMethod,visualConfirmation,sexOrAge,clusterSize,clusterCode,identifiedBy,identificationHistoryID
"46d124ee-95e9-466b-a45c-906bd09e8164","BART_018.birdGrid.brd","D01","BART","BART_018","distributed","6","2016-06-20T09:53Z","BART_018.6.2016-06-20",2,"Y","OVEN","Seiurus aurocapilla","species","Ovenbird",42,"singing","No","Unknown",1,,"JRITT",
"3dad1a07-98f4-4d1d-9f71-cfcf765796f7","BART_018.birdGrid.brd","D01","BART","BART_018","distributed","6","2016-06-20T09:53Z","BART_018.6.2016-06-20",6,"N",,,,,,,,,,,"JRITT",
"0c710e69-b610-49b9-b66b-261fc5092b9f","BART_018.birdGrid.brd","D01","BART","BART_018","distributed","6","2016-06-20T09:53Z","BART_018.6.2016-06-20",1,"Y","BTNW","Setophaga virens","species","Black-throated Green Warbler",18,"singing","No","Unknown",1,,"JRITT",
"e2ca7592-f174-4281-89d6-b64de88a6d2c","BART_018.birdGrid.brd","D01","BART","BART_018","distributed","6","2016-06-20T09:53Z","BART_018.6.2016-06-20",5,"Y","YBSA","Sphyrapicus varius","species","Yellow-bellied Sapsucker",36,"calling","No","Unknown",1,,"JRITT",
"65862e4a-0caa-49e8-be9a-5f02099f6296","BART_018.birdGrid.brd","D01","BART","BART_018","distributed","6","2016-06-20T09:53Z","BART_018.6.2016-06-20",1,"Y","BTNW","Setophaga virens","species","Black-throated Green Warbler",64,"singing","No","Unknown",1,,"JRITT",
"9a153ded-1b3d-45a3-bbe6-760f7963de2e","BART_018.birdGrid.brd","D01","BART","BART_018","distributed","6","2016-06-20T09:53Z","BART_018.6.2016-06-20",1,"Y","BLBW","Setophaga fusca","species","Blackburnian Warbler",21,"singing","No","Unknown",1,,"JRITT",
"17018716-2cc9-4f5a-b88e-b05cfca1bfc2","BART_018.birdGrid.brd","D01","BART","BART_018","distributed","6","2016-06-20T09:53Z","BART_018.6.2016-06-20",1,"Y","BCCH","Poecile atricapillus","species","Black-capped Chickadee",30,"calling","No","Unknown",1,,"JRITT",
"78570a2c-5745-43a2-8eca-ee3873c0b0da","BART_018.birdGrid.brd","D01","BART","BART_018","distributed","3","2016-06-20T10:13Z","BART_018.3.2016-06-20",6,"N",,,,,,,,,,,"JRITT",
"949fbef7-c7d5-429c-82eb-5d3235321fb2","BART_018.birdGrid.brd","D01","BART","BART_018","distributed","3","2016-06-20T10:13Z","BART_018.3.2016-06-20",1,"Y","OVEN","Seiurus aurocapilla","species","Ovenbird",29,"singing","No","Unknown",1,,"JRITT",
"ca241ba6-75e7-4d96-80f4-37d761033264","BART_018.birdGrid.brd","D01","BART","BART_018","distributed","3","2016-06-20T10:13Z","BART_018.3.2016-06-20",1,"Y","BTBW","Setophaga caerulescens","species","Black-throated Blue Warbler",22,"singing","No","Unknown",1,,"JRITT",
"99670ad3-2bf9-48ce-a8ec-3005df973639","BART_018.birdGrid.brd","D01","BART","BART_018","distributed","3","2016-06-20T10:13Z","BART_018.3.2016-06-20",1,"Y","YBSA","Sphyrapicus varius","species","Yellow-bellied Sapsucker",15,"calling","No","Unknown",1,,"JRITT",
"b2f36ddf-20ad-4181-93a2-909e1f6cbd32","BART_018.birdGrid.brd","D01","BART","BART_018","distributed","3","2016-06-20T10:13Z","BART_018.3.2016-06-20",1,"Y","BTBW","Setophaga caerulescens","species","Black-throated Blue Warbler",42,"singing","No","Unknown",1,,"JRITT",
"af41d160-1e63-44a5-978c-d51917f75b66","BART_018.birdGrid.brd","D01","BART","BART_018","distributed","3","2016-06-20T10:13Z","BART_018.3.2016-06-20",2,"Y","OVEN","Seiurus aurocapilla","species","Ovenbird",41,"singing","No","Unknown",1,,"JRITT",
"e6b44ccb-f412-412b-9a33-07fee3e43df2","BART_018.birdGrid.brd","D01","BART","BART_018","distributed","3","2016-06-20T10:13Z","BART_018.3.2016-06-20",1,"Y","OVEN","Seiurus aurocapilla","species","Ovenbird",23,"singing","No","Unknown",1,,"JRITT",
"04527a5f-62e7-454e-b85a-2c29c12efbee","BART_018.birdGrid.brd","D01","BART","BART_018","distributed","3","2016-06-20T10:13Z","BART_018.3.2016-06-20",4,"N",,,,,,,,,,,"JRITT",
"dcd6580d-221b-4141-9886-27af6ebeebed","BART_018.birdGrid.brd","D01","BART","BART_018","distributed","3","2016-06-20T10:13Z","BART_018.3.2016-06-20",5,"Y","BLJA","Cyanocitta cristata","species","Blue Jay",74,"calling","No","Unknown",1,,"JRITT",
"f00790bd-8467-4ba7-bfe5-4cbebc322abb","BART_018.birdGrid.brd","D01","BART","BART_018","distributed","3","2016-06-20T10:13Z","BART_018.3.2016-06-20",1,"Y","BTNW","Setophaga virens","species","Black-throated Green Warbler",45,"singing","No","Unknown",1,,"JRITT",
"37a490d7-1e68-4596-9553-05bdd0561de6","BART_018.birdGrid.brd","D01","BART","BART_018","distributed","3","2016-06-20T10:13Z","BART_018.3.2016-06-20",1,"Y","BLBW","Setophaga fusca","species","Blackburnian Warbler",8,"singing","No","Unknown",1,,"JRITT",
"723fcaf7-8887-42a5-b508-b2cdfe933b8f","BART_018.birdGrid.brd","D01","BART","BART_018","distributed","3","2016-06-20T10:13Z","BART_018.3.2016-06-20",3,"N",,,,,,,,,,,"JRITT",
"9cc293e5-a234-404f-9f84-457b2f55f09a","BART_018.birdGrid.brd","D01","BART","BART_018","distributed","2","2016-06-20T10:29Z","BART_018.2.2016-06-20",1,"Y","BTBW","Setophaga caerulescens","species","Black-throated Blue Warbler",38,"singing","No","Unknown",1,,"JRITT",
"00f3ffff-83e7-4007-8264-a39a5549f835","BART_018.birdGrid.brd","D01","BART","BART_018","distributed","2","2016-06-20T10:29Z","BART_018.2.2016-06-20",1,"Y","BTNW","Setophaga virens","species","Black-throated Green Warbler",14,"singing","No","Unknown",1,,"JRITT",
"92f8aace-63f2-40cb-afc7-226e09a9e42b","BART_018.birdGrid.brd","D01","BART","BART_018","distributed","2","2016-06-20T10:29Z","BART_018.2.2016-06-20",3,"Y","OVEN","Seiurus aurocapilla","species","Ovenbird",67,"singing","No","Unknown",1,,"JRITT",
"6e1aac1e-7f42-40cd-8b5f-3d8598723733","BART_018.birdGrid.brd","D01","BART","BART_018","distributed","2","2016-06-20T10:29Z","BART_018.2.2016-06-20",6,"N",,,,,,,,,,,"JRITT",
"d9bc219b-8377-4b47-94cb-6ae92d7f3b9d","BART_018.birdGrid.brd","D01","BART","BART_018","distributed","2","2016-06-20T10:29Z","BART_018.2.2016-06-20",4,"N",,,,,,,,,,,"JRITT",
"5c529907-57cd-46f2-9450-de128e007f86","BART_018.birdGrid.brd","D01","BART","BART_018","distributed","2","2016-06-20T10:29Z","BART_018.2.2016-06-20",1,"Y","OVEN","Seiurus aurocapilla","species","Ovenbird",22,"singing","No","Unknown",1,,"JRITT",
"789f89ae-8ea8-4c08-8f1a-748f8f00ac59","BART_018.birdGrid.brd","D01","BART","BART_018","distributed","2","2016-06-20T10:29Z","BART_018.2.2016-06-20",1,"Y","BCCH","Poecile atricapillus","species","Black-capped Chickadee",37,"calling","No","Unknown",1,,"JRITT",
"d837c01f-5067-438b-985f-a136bd203b63","BART_018.birdGrid.brd","D01","BART","BART_018","distributed","2","2016-06-20T10:29Z","BART_018.2.2016-06-20",5,"Y","REVI","Vireo olivaceus","species","Red-eyed Vireo",19,"singing","No","Unknown",1,,"JRITT",
"33dbae9f-4001-4880-b6ee-ef4cde5cda4c","BART_018.birdGrid.brd","D01","BART","BART_018","distributed","2","2016-06-20T10:29Z","BART_018.2.2016-06-20",1,"Y","REVI","Vireo olivaceus","species","Red-eyed Vireo",12,"singing","No","Unknown",1,,"JRITT",
"d73956fc-6787-4a27-9681-395f57ff52f2","BART_018.birdGrid.brd","D01","BART","BART_018","distributed","2","2016-06-20T10:29Z","BART_018.2.2016-06-20",2,"Y","DOWO","Picoides pubescens","species","Downy Woodpecker",60,"calling","No","Unknown",1,,"JRITT",
"d58b54ac-b2fa-4dce-b8df-da6993467912","BART_018.birdGrid.brd","D01","BART","BART_018","distributed","2","2016-06-20T10:29Z","BART_018.2.2016-06-20",1,"Y","SWTH","Catharus ustulatus","species","Swainson's Thrush",39,"singing","No","Unknown",1,,"JRITT",
"1b6400a3-8d97-4017-aba5-6491f792178c","BART_018.birdGrid.brd","D01","BART","BART_018","distributed","5","2016-06-20T10:48Z","BART_018.5.2016-06-20",6,"N",,,,,,,,,,,"JRITT",
"40a5fb7f-1752-4bc2-b592-b8b5552e64a9","BART_018.birdGrid.brd","D01","BART","BART_018","distributed","5","2016-06-20T10:48Z","BART_018.5.2016-06-20",1,"Y","OVEN","Seiurus aurocapilla","species","Ovenbird",26,"singing","No","Unknown",1,,"JRITT",
"b41d3387-b3d6-476a-842f-50ab5d4c3264","BART_018.birdGrid.brd","D01","BART","BART_018","distributed","5","2016-06-20T10:48Z","BART_018.5.2016-06-20",1,"Y","BTBW","Setophaga caerulescens","species","Black-throated Blue Warbler",24,"singing","No","Unknown",1,,"JRITT",
"a3ad688b-fc80-4410-a838-991fdd77bfe4","BART_018.birdGrid.brd","D01","BART","BART_018","distributed","5","2016-06-20T10:48Z","BART_018.5.2016-06-20",1,"Y","BTNW","Setophaga virens","species","Black-throated Green Warbler",17,"singing","No","Unknown",1,,"JRITT",
"af81f5f8-2ffb-497d-bf07-70ea84824318","BART_018.birdGrid.brd","D01","BART","BART_018","distributed","5","2016-06-20T10:48Z","BART_018.5.2016-06-20",1,"Y","BTNW","Setophaga virens","species","Black-throated Green Warbler",33,"singing","No","Unknown",1,,"JRITT",
"08aeca73-9bce-4110-b9f3-3aac62d120d9","BART_018.birdGrid.brd","D01","BART","BART_018","distributed","5","2016-06-20T10:48Z","BART_018.5.2016-06-20",4,"N",,,,,,,,,,,"JRITT",
"3772255b-2ba1-425a-918f-d5bf85c89bba","BART_018.birdGrid.brd","D01","BART","BART_018","distributed","5","2016-06-20T10:48Z","BART_018.5.2016-06-20",5,"N",,,,,,,,,,,"JRITT",
"86428dd7-e6de-4c18-ad1c-0f915512f131","BART_018.birdGrid.brd","D01","BART","BART_018","distributed","5","2016-06-20T10:48Z","BART_018.5.2016-06-20",3,"Y","BLBW","Setophaga fusca","species","Blackburnian Warbler",7,"singing","No","Unknown",1,,"JRITT",
"652bab32-9da8-4ee0-936c-1470b9908bce","BART_018.birdGrid.brd","D01","BART","BART_018","distributed","5","2016-06-20T10:48Z","BART_018.5.2016-06-20",1,"Y","SWTH","Catharus ustulatus","species","Swainson's Thrush",36,"singing","No","Unknown",1,,"JRITT",
"bf9edf4e-8865-4aca-b92f-704f7ed5cc87","BART_018.birdGrid.brd","D01","BART","BART_018","distributed","5","2016-06-20T10:48Z","BART_018.5.2016-06-20",1,"Y","REVI","Vireo olivaceus","species","Red-eyed Vireo",16,"singing","No","Unknown",1,,"JRITT",
"45be4cda-6fce-48fe-96ce-11680437d6fa","BART_018.birdGrid.brd","D01","BART","BART_018","distributed","5","2016-06-20T10:48Z","BART_018.5.2016-06-20",2,"Y","OVEN","Seiurus aurocapilla","species","Ovenbird",25,"singing","No","Unknown",1,,"JRITT",
"33050a6e-ba2b-4160-a4e2-0bc1611481c5","BART_018.birdGrid.brd","D01","BART","BART_018","distributed","5","2016-06-20T10:48Z","BART_018.5.2016-06-20",1,"Y","REVI","Vireo olivaceus","species","Red-eyed Vireo",21,"singing","No","Unknown",1,,"JRITT",
"8ff2cfa2-07ff-4035-adb8-b9c9a9c85aaf","BART_018.birdGrid.brd","D01","BART","BART_018","distributed","8","2016-06-20T11:05Z","BART_018.8.2016-06-20",1,"Y","CSWA","Setophaga pensylvanica","species","Chestnut-sided Warbler",16,"singing","No","Unknown",1,,"JRITT",
"52919489-6d4f-45fb-a855-277ab9aec677","BART_018.birdGrid.brd","D01","BART","BART_018","distributed","8","2016-06-20T11:05Z","BART_018.8.2016-06-20",1,"Y","BCCH","Poecile atricapillus","species","Black-capped Chickadee",6,"singing","No","Unknown",1,,"JRITT",
"e33a9cb4-94a9-4561-9e08-d6ad075eb992","BART_018.birdGrid.brd","D01","BART","BART_018","distributed","8","2016-06-20T11:05Z","BART_018.8.2016-06-20",1,"Y","BTBW","Setophaga caerulescens","species","Black-throated Blue Warbler",37,"singing","No","Unknown",1,,"JRITT",
"5696c041-c96d-4dc8-a9a3-13c3521431af","BART_018.birdGrid.brd","D01","BART","BART_018","distributed","8","2016-06-20T11:05Z","BART_018.8.2016-06-20",1,"Y","CSWA","Setophaga pensylvanica","species","Chestnut-sided Warbler",3,"singing","Yes","Unknown",1,,"JRITT",
"de0cb1c9-d89d-4058-99fe-225930db9c0b","BART_018.birdGrid.brd","D01","BART","BART_018","distributed","8","2016-06-20T11:05Z","BART_018.8.2016-06-20",3,"Y","RTHU","Archilochus colubris","species","Ruby-throated Hummingbird",4,"calling","Yes","Unknown",1,,"JRITT",
"3c0c333d-89f8-4dd1-bdd5-19247ccc4327","BART_018.birdGrid.brd","D01","BART","BART_018","distributed","8","2016-06-20T11:05Z","BART_018.8.2016-06-20",1,"Y","REVI","Vireo olivaceus","species","Red-eyed Vireo",31,"singing","No","Unknown",1,,"JRITT",
"aba226fc-1342-4e02-b4d0-b63d9f0ff355","BART_018.birdGrid.brd","D01","BART","BART_018","distributed","8","2016-06-20T11:05Z","BART_018.8.2016-06-20",2,"N",,,,,,,,,,,"JRITT",
"62f6987c-5294-4c30-b1f3-a70d2570f213","BART_018.birdGrid.brd","D01","BART","BART_018","distributed","8","2016-06-20T11:05Z","BART_018.8.2016-06-20",1,"Y","REVI","Vireo olivaceus","species","Red-eyed Vireo",19,"singing","No","Unknown",1,,"JRITT",
"fc118fe7-0cdc-4ed4-8126-a5078757316c","BART_018.birdGrid.brd","D01","BART","BART_018","distributed","8","2016-06-20T11:05Z","BART_018.8.2016-06-20",4,"N",,,,,,,,,,,"JRITT",
"265c5dcf-87cc-41e9-ba97-49f3e1378f0a","BART_018.birdGrid.brd","D01","BART","BART_018","distributed","8","2016-06-20T11:05Z","BART_018.8.2016-06-20",5,"N",,,,,,,,,,,"JRITT",
"ce5630c6-5050-44c1-b89c-c09d6773267f","BART_018.birdGrid.brd","D01","BART","BART_018","distributed","8","2016-06-20T11:05Z","BART_018.8.2016-06-20",1,"Y","RBNU","Sitta canadensis","species","Red-breasted Nuthatch",16,"calling","No","Unknown",1,,"JRITT",
"19d1bf9f-e713-4ef3-ab87-ac7ee260bfba","BART_018.birdGrid.brd","D01","BART","BART_018","distributed","8","2016-06-20T11:05Z","BART_018.8.2016-06-20",6,"Y","YBSA","Sphyrapicus varius","species","Yellow-bellied Sapsucker",56,"drumming","No","Unknown",1,,"JRITT",
"695e2fe1-0ee8-4c11-9093-c884baa16a41","BART_018.birdGrid.brd","D01","BART","BART_018","distributed","7","2016-06-20T11:36Z","BART_018.7.2016-06-20",3,"Y","BTBW","Setophaga caerulescens","species","Black-throated Blue Warbler",17,"singing","No","Unknown",1,,"JRITT",
"4b5bae6c-6572-4c49-8189-57623752d334","BART_018.birdGrid.brd","D01","BART","BART_018","distributed","7","2016-06-20T11:36Z","BART_018.7.2016-06-20",1,"Y","YBSA","Sphyrapicus varius","species","Yellow-bellied Sapsucker",31,"calling","No","Unknown",1,,"JRITT",
"597c8e98-a82a-4c18-a266-1de775b1c3c3","BART_018.birdGrid.brd","D01","BART","BART_018","distributed","7","2016-06-20T11:36Z","BART_018.7.2016-06-20",6,"Y","REVI","Vireo olivaceus","species","Red-eyed Vireo",32,"singing","No","Unknown",1,,"JRITT",
"0b527ad9-470f-431e-a933-1541b2895917","BART_018.birdGrid.brd","D01","BART","BART_018","distributed","7","2016-06-20T11:36Z","BART_018.7.2016-06-20",1,"Y","AMRE","Setophaga ruticilla","species","American Redstart",27,"singing","No","Unknown",1,,"JRITT",
"6eae78a4-a092-4693-8c89-b2f6783ef127","BART_018.birdGrid.brd","D01","BART","BART_018","distributed","7","2016-06-20T11:36Z","BART_018.7.2016-06-20",1,"Y","REVI","Vireo olivaceus","species","Red-eyed Vireo",34,"singing","No","Unknown",1,,"JRITT",
"9407608b-66e3-4a8a-bf89-b3c4234f12b5","BART_018.birdGrid.brd","D01","BART","BART_018","distributed","7","2016-06-20T11:36Z","BART_018.7.2016-06-20",2,"Y","OVEN","Seiurus aurocapilla","species","Ovenbird",27,"singing","No","Unknown",1,,"JRITT",
"ae84b0c3-718e-477c-b735-ce73f5137f6b","BART_018.birdGrid.brd","D01","BART","BART_018","distributed","7","2016-06-20T11:36Z","BART_018.7.2016-06-20",2,"Y","BLJA","Cyanocitta cristata","species","Blue Jay",55,"calling","No","Unknown",1,,"JRITT",
"4569c17b-9bb1-4a63-b31e-ae74d33368ac","BART_018.birdGrid.brd","D01","BART","BART_018","distributed","7","2016-06-20T11:36Z","BART_018.7.2016-06-20",1,"Y","BCCH","Poecile atricapillus","species","Black-capped Chickadee",34,"calling","No","Unknown",1,,"JRITT",
"cfe1fe2d-7576-4dc1-b9a1-cac9637e361e","BART_018.birdGrid.brd","D01","BART","BART_018","distributed","7","2016-06-20T11:36Z","BART_018.7.2016-06-20",1,"Y","CSWA","Setophaga pensylvanica","species","Chestnut-sided Warbler",30,"singing","No","Unknown",1,,"JRITT",
"14b22120-3c1e-42dc-be81-543fb364a6a8","BART_018.birdGrid.brd","D01","BART","BART_018","distributed","7","2016-06-20T11:36Z","BART_018.7.2016-06-20",5,"Y","BRCR","Certhia americana","species","Brown Creeper",46,"singing","No","Unknown",1,,"JRITT",
"169f35c8-3bf6-4460-9243-62c38c49b684","BART_018.birdGrid.brd","D01","BART","BART_018","distributed","7","2016-06-20T11:36Z","BART_018.7.2016-06-20",5,"Y","OVEN","Seiurus aurocapilla","species","Ovenbird",39,"singing","No","Unknown",1,,"JRITT",
"fd5c8a4b-3cf5-4eed-bcb8-cb3bda4b7ecc","BART_018.birdGrid.brd","D01","BART","BART_018","distributed","7","2016-06-20T11:36Z","BART_018.7.2016-06-20",4,"Y","COYE","Geothlypis trichas","species","Common Yellowthroat",28,"singing","No","Unknown",1,,"JRITT",
"11c83b46-9b82-450a-b1d3-6d00c1ca3d1c","BART_018.birdGrid.brd","D01","BART","BART_018","distributed","7","2016-06-20T11:36Z","BART_018.7.2016-06-20",1,"Y","CSWA","Setophaga pensylvanica","species","Chestnut-sided Warbler",36,"singing","No","Unknown",1,,"JRITT",
"f589c735-32b7-4682-a07e-d000dbce1515","BART_018.birdGrid.brd","D01","BART","BART_018","distributed","7","2016-06-20T11:36Z","BART_018.7.2016-06-20",1,"Y","EAWP","Contopus virens","species","Eastern Wood-Pewee",40,"singing","No","Unknown",1,,"JRITT",
"e1940dcf-1348-43b8-9ee9-e48501b71a8e","BART_018.birdGrid.brd","D01","BART","BART_018","distributed","4","2016-06-20T11:51Z","BART_018.4.2016-06-20",4,"N",,,,,,,,,,,"JRITT",
"768db8bc-f859-4ed4-b509-7b3c4ec32f24","BART_018.birdGrid.brd","D01","BART","BART_018","distributed","4","2016-06-20T11:51Z","BART_018.4.2016-06-20",1,"Y","BCCH","Poecile atricapillus","species","Black-capped Chickadee",37,"calling","No","Unknown",1,,"JRITT",
"556cd843-6c04-4692-a413-37a877630ade","BART_018.birdGrid.brd","D01","BART","BART_018","distributed","4","2016-06-20T11:51Z","BART_018.4.2016-06-20",5,"N",,,,,,,,,,,"JRITT",
"f7454ffe-4263-46a5-93a6-b096c74cd8f0","BART_018.birdGrid.brd","D01","BART","BART_018","distributed","4","2016-06-20T11:51Z","BART_018.4.2016-06-20",1,"Y","SCTA","Piranga olivacea","species","Scarlet Tanager",31,"singing","No","Unknown",1,,"JRITT",
"3d9fb5b8-4768-4bc3-aa90-59a91ba6ac57","BART_018.birdGrid.brd","D01","BART","BART_018","distributed","4","2016-06-20T11:51Z","BART_018.4.2016-06-20",3,"Y","BLJA","Cyanocitta cristata","species","Blue Jay",31,"calling","No","Unknown",1,,"JRITT",
"1a4ddb31-9b2d-481f-89e3-e3f0424e6ea5","BART_018.birdGrid.brd","D01","BART","BART_018","distributed","4","2016-06-20T11:51Z","BART_018.4.2016-06-20",2,"Y","REVI","Vireo olivaceus","species","Red-eyed Vireo",31,"singing","No","Unknown",1,,"JRITT",
"b19fca00-6a12-4d1e-8912-70e20e3a04d6","BART_018.birdGrid.brd","D01","BART","BART_018","distributed","4","2016-06-20T11:51Z","BART_018.4.2016-06-20",1,"Y","SCTA","Piranga olivacea","species","Scarlet Tanager",26,"singing","No","Unknown",1,,"JRITT",
"6c1b0bdb-923d-4c03-83a0-bc6825717ecf","BART_018.birdGrid.brd","D01","BART","BART_018","distributed","4","2016-06-20T11:51Z","BART_018.4.2016-06-20",1,"Y","HAWO","Picoides villosus","species","Hairy Woodpecker",35,"calling","No","Unknown",1,,"JRITT",
"b441571d-ba61-42f7-8917-1749599a1ef6","BART_018.birdGrid.brd","D01","BART","BART_018","distributed","4","2016-06-20T11:51Z","BART_018.4.2016-06-20",1,"Y","SWTH","Catharus ustulatus","species","Swainson's Thrush",34,"singing","No","Unknown",1,,"JRITT",
"b923aeb0-b880-4fa5-acc5-aaae3c16e537","BART_018.birdGrid.brd","D01","BART","BART_018","distributed","4","2016-06-20T11:51Z","BART_018.4.2016-06-20",6,"N",,,,,,,,,,,"JRITT",
"342e66ab-50ae-40fb-b01a-3a1aeb791d10","BART_018.birdGrid.brd","D01","BART","BART_018","distributed","4","2016-06-20T11:51Z","BART_018.4.2016-06-20",1,"Y","BLJA","Cyanocitta cristata","species","Blue Jay",68,"calling","No","Unknown",1,,"JRITT",
"091f01ac-8b57-42a3-993e-96a72f909609","BART_018.birdGrid.brd","D01","BART","BART_018","distributed","4","2016-06-20T11:51Z","BART_018.4.2016-06-20",3,"Y","BTNW","Setophaga virens","species","Black-throated Green Warbler",36,"singing","No","Unknown",1,,"JRITT",
