uid,namedLocation,domainID,siteID,plotID,plotType,pointID,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,startDate,samplingImpracticalRemarks,samplingImpractical,eventID,startCloudCoverPercentage,endCloudCoverPercentage,startRH,endRH,observedHabitat,observedAirTemp,kmPerHourObservedWindSpeed,laboratoryName,samplingProtocolVersion,remarks,measuredBy
"256b91dc-d00a-4cdb-ba2b-f40773ddb858","BART_082.birdGrid.brd","D01","BART","BART_082","distributed","5","evergreenForest",44.056702,-71.287159,"WGS84",250.5,292.7,0.8,"2023-06-19T10:38Z",,"OK","BART_082.5.2023-06-19",15,10,86,85,"mixed deciduous/evergreen forest",10,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vK","Noise from stream at points 5, 9, & 1 (hard to hear)","KKLAP"
"ca9c9193-0acc-46ad-b338-51d22caec296","BART_082.birdGrid.brd","D01","BART","BART_082","distributed","9","evergreenForest",44.056702,-71.287159,"WGS84",250.5,292.7,0.8,"2023-06-19T10:55Z",,"OK","BART_082.9.2023-06-19",15,10,86,85,"mixed deciduous/evergreen forest",10,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vK","Noise from stream at points 5, 9, & 1 (hard to hear)","KKLAP"
"8b08bce0-1c4a-4651-ab15-7a461342283d","BART_082.birdGrid.brd","D01","BART","BART_082","distributed","8","evergreenForest",44.056702,-71.287159,"WGS84",250.5,292.7,0.8,"2023-06-19T11:13Z",,"OK","BART_082.8.2023-06-19",15,10,86,85,"mixed deciduous/evergreen forest",10,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vK","Noise from stream at points 5, 9, & 1 (hard to hear)","KKLAP"
"b2bb73dd-7506-4a16-96b3-e7805bcc347e","BART_082.birdGrid.brd","D01","BART","BART_082","distributed","7","evergreenForest",44.056702,-71.287159,"WGS84",250.5,292.7,0.8,"2023-06-19T11:31Z",,"OK","BART_082.7.2023-06-19",15,10,86,85,"mixed deciduous/evergreen forest",11,1,"Bird Conservancy of the Rockies","NEON.DOC.014041vK","Noise from stream at points 5, 9, & 1 (hard to hear)","KKLAP"
"12e5015b-f4c7-4a4d-aae6-1c89c4d5cbde","BART_082.birdGrid.brd","D01","BART","BART_082","distributed","4","evergreenForest",44.056702,-71.287159,"WGS84",250.5,292.7,0.8,"2023-06-19T11:45Z",,"OK","BART_082.4.2023-06-19",15,10,86,85,"mixed deciduous/evergreen forest",12,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vK","Noise from stream at points 5, 9, & 1 (hard to hear)","KKLAP"
"a57bcac3-3edb-4014-ab3e-0929e54fe7e6","BART_082.birdGrid.brd","D01","BART","BART_082","distributed","6","evergreenForest",44.056702,-71.287159,"WGS84",250.5,292.7,0.8,"2023-06-19T12:35Z",,"OK","BART_082.6.2023-06-19",15,10,86,85,"mixed deciduous/evergreen forest",13,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vK","Noise from stream at points 5, 9, & 1 (hard to hear)","KKLAP"
"15bf89f4-d29a-4b82-8012-3a136411f8a1","BART_082.birdGrid.brd","D01","BART","BART_082","distributed","3","evergreenForest",44.056702,-71.287159,"WGS84",250.5,292.7,0.8,"2023-06-19T12:51Z",,"OK","BART_082.3.2023-06-19",15,10,86,85,"mixed deciduous/evergreen forest",15,1,"Bird Conservancy of the Rockies","NEON.DOC.014041vK","Noise from stream at points 5, 9, & 1 (hard to hear)","KKLAP"
"7a2695a0-ff2a-4ff1-8524-a7ca52c8faa3","BART_082.birdGrid.brd","D01","BART","BART_082","distributed","1","evergreenForest",44.056702,-71.287159,"WGS84",250.5,292.7,0.8,"2023-06-19T13:20Z",,"OK","BART_082.1.2023-06-19",15,10,86,85,"mixed deciduous/evergreen forest",14,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vK","Noise from stream at points 5, 9, & 1 (hard to hear)","KKLAP"
"9f92647c-1e7f-43b5-9913-9cfe4a3cfc28","BART_009.birdGrid.brd","D01","BART","BART_009","distributed","3","deciduousForest",44.054091,-71.299906,"WGS84",250.3,359.7,0.3,"2023-06-20T09:21Z",,"OK","BART_009.3.2023-06-20",100,40,87,87,"deciduous forest",14,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vK","Noise from streams at pts 9, 2, & 1 (hard to hear). 009 end clouds 40 RH 87.2.","KKLAP"
"3621c28c-916c-44ac-9729-8fabbe01faa7","BART_009.birdGrid.brd","D01","BART","BART_009","distributed","6","deciduousForest",44.054091,-71.299906,"WGS84",250.3,359.7,0.3,"2023-06-20T09:42Z",,"OK","BART_009.6.2023-06-20",100,40,87,87,"deciduous forest",14,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vK","Noise from streams at pts 9, 2, & 1 (hard to hear). 009 end clouds 40 RH 87.2.","KKLAP"
"01a3d139-fd87-4f50-b3de-c9cb35b13fb3","BART_009.birdGrid.brd","D01","BART","BART_009","distributed","9","deciduousForest",44.054091,-71.299906,"WGS84",250.3,359.7,0.3,"2023-06-20T10:00Z",,"OK","BART_009.9.2023-06-20",100,40,87,87,"mixed deciduous/evergreen forest",14,1,"Bird Conservancy of the Rockies","NEON.DOC.014041vK","Noise from streams at pts 9, 2, & 1 (hard to hear). 009 end clouds 40 RH 87.2.","KKLAP"
"d029ef9b-a53c-4b90-9e36-4897cea825d8","BART_009.birdGrid.brd","D01","BART","BART_009","distributed","8","deciduousForest",44.054091,-71.299906,"WGS84",250.3,359.7,0.3,"2023-06-20T10:19Z",,"OK","BART_009.8.2023-06-20",100,40,87,87,"mixed deciduous/evergreen forest",14,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vK","Noise from streams at pts 9, 2, & 1 (hard to hear). 009 end clouds 40 RH 87.2.","KKLAP"
"071818ab-7833-4a35-89de-37b38d763611","BART_009.birdGrid.brd","D01","BART","BART_009","distributed","5","deciduousForest",44.054091,-71.299906,"WGS84",250.3,359.7,0.3,"2023-06-20T10:38Z",,"OK","BART_009.5.2023-06-20",100,40,87,87,"deciduous forest",15,1,"Bird Conservancy of the Rockies","NEON.DOC.014041vK","Noise from streams at pts 9, 2, & 1 (hard to hear). 009 end clouds 40 RH 87.2.","KKLAP"
"595155ae-d02d-4203-baab-4f5feccb70ae","BART_009.birdGrid.brd","D01","BART","BART_009","distributed","2","deciduousForest",44.054091,-71.299906,"WGS84",250.3,359.7,0.3,"2023-06-20T10:59Z",,"OK","BART_009.2.2023-06-20",100,40,87,87,"mixed deciduous/evergreen forest",15,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vK","Noise from streams at pts 9, 2, & 1 (hard to hear). 009 end clouds 40 RH 87.2.","KKLAP"
"1e782444-80e6-4722-a9d0-f7963b31168e","BART_009.birdGrid.brd","D01","BART","BART_009","distributed","1","deciduousForest",44.054091,-71.299906,"WGS84",250.3,359.7,0.3,"2023-06-20T11:24Z",,"OK","BART_009.1.2023-06-20",100,40,87,87,"mixed deciduous/evergreen forest",16,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vK","Noise from streams at pts 9, 2, & 1 (hard to hear). 009 end clouds 40 RH 87.2.","KKLAP"
"3240f8a8-7307-4713-9b32-62b52965caac","BART_009.birdGrid.brd","D01","BART","BART_009","distributed","4","deciduousForest",44.054091,-71.299906,"WGS84",250.3,359.7,0.3,"2023-06-20T11:52Z",,"OK","BART_009.4.2023-06-20",100,40,87,87,"deciduous forest",16,1,"Bird Conservancy of the Rockies","NEON.DOC.014041vK","Noise from streams at pts 9, 2, & 1 (hard to hear). 009 end clouds 40 RH 87.2.","KKLAP"
"7738689f-25ec-44d4-bc33-56749118b058","BART_009.birdGrid.brd","D01","BART","BART_009","distributed","7","deciduousForest",44.054091,-71.299906,"WGS84",250.3,359.7,0.3,"2023-06-20T12:08Z",,"OK","BART_009.7.2023-06-20",100,40,87,87,"deciduous forest",15,1,"Bird Conservancy of the Rockies","NEON.DOC.014041vK","Noise from streams at pts 9, 2, & 1 (hard to hear). 009 end clouds 40 RH 87.2.","KKLAP"
"f41c26c9-90ee-4b64-be03-f943ae14c96e","BART_012.birdGrid.brd","D01","BART","BART_012","distributed","9","deciduousForest",44.047818,-71.315729,"WGS84",250.4,587.5,0.4,"2023-06-20T12:37Z",,"OK","BART_012.9.2023-06-20",40,95,87,87,"mixed deciduous/evergreen forest",16,1,"Bird Conservancy of the Rockies","NEON.DOC.014041vK","009 end clouds 40 RH 87.2.","KKLAP"
"ffe72f4a-8d09-48c8-9245-e45f91898e1e","BART_012.birdGrid.brd","D01","BART","BART_012","distributed","8","deciduousForest",44.047818,-71.315729,"WGS84",250.4,587.5,0.4,"2023-06-20T13:02Z",,"OK","BART_012.8.2023-06-20",40,95,87,87,"deciduous forest",15,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vK","009 end clouds 40 RH 87.2.","KKLAP"
"5510c9ae-ccf8-43ca-b56b-d0a3a8a972da","BART_012.birdGrid.brd","D01","BART","BART_012","distributed","7","deciduousForest",44.047818,-71.315729,"WGS84",250.4,587.5,0.4,"2023-06-20T13:18Z",,"OK","BART_012.7.2023-06-20",40,95,87,87,"deciduous forest",16,1,"Bird Conservancy of the Rockies","NEON.DOC.014041vK","009 end clouds 40 RH 87.2.","KKLAP"
"f876b206-9ef9-417a-8a8f-1086497d86a4","BART_012.birdGrid.brd","D01","BART","BART_012","distributed","5","deciduousForest",44.047818,-71.315729,"WGS84",250.4,587.5,0.4,"2023-06-20T13:37Z",,"OK","BART_012.5.2023-06-20",40,95,87,87,"deciduous forest",16,1,"Bird Conservancy of the Rockies","NEON.DOC.014041vK","009 end clouds 40 RH 87.2.","KKLAP"
"4b060a8c-fc24-422c-a031-9f9128290f5b","BART_012.birdGrid.brd","D01","BART","BART_012","distributed","6","deciduousForest",44.047818,-71.315729,"WGS84",250.4,587.5,0.4,"2023-06-20T13:52Z",,"OK","BART_012.6.2023-06-20",40,95,87,87,"deciduous forest",16,2,"Bird Conservancy of the Rockies","NEON.DOC.014041vK","009 end clouds 40 RH 87.2.","KKLAP"
"92a8dc51-b003-4865-bfa5-26c53bca6c6c","BART_015.birdGrid.brd","D01","BART","BART_015","distributed","1","mixedForest",44.042644,-71.273028,"WGS84",250.2,437.2,0.2,"2023-06-21T09:25Z",,"OK","BART_015.1.2023-06-21",60,10,83,88,"deciduous forest",12,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vK","Noise from stream at pts 1, 9, 6, 5 (hard to hear). Pt 2 is now at the edge of a small patch cut. 015 end cloud 10 RH 87.6.","KKLAP"
"1c94e5ed-12cc-4f19-9733-f380dfb66292","BART_015.birdGrid.brd","D01","BART","BART_015","distributed","4","mixedForest",44.042644,-71.273028,"WGS84",250.2,437.2,0.2,"2023-06-21T09:40Z",,"OK","BART_015.4.2023-06-21",60,10,83,88,"mixed deciduous/evergreen forest",11,1,"Bird Conservancy of the Rockies","NEON.DOC.014041vK","Noise from stream at pts 1, 9, 6, 5 (hard to hear). Pt 2 is now at the edge of a small patch cut. 015 end cloud 10 RH 87.6.","KKLAP"
"e44bb6cd-e0d6-48b3-8bb7-41fff19b0766","BART_015.birdGrid.brd","D01","BART","BART_015","distributed","7","mixedForest",44.042644,-71.273028,"WGS84",250.2,437.2,0.2,"2023-06-21T09:55Z",,"OK","BART_015.7.2023-06-21",60,10,83,88,"mixed deciduous/evergreen forest",11,1,"Bird Conservancy of the Rockies","NEON.DOC.014041vK","Noise from stream at pts 1, 9, 6, 5 (hard to hear). Pt 2 is now at the edge of a small patch cut. 015 end cloud 10 RH 87.6.","KKLAP"
"2cd195ac-61df-4c42-b71a-22d9e25a3f6c","BART_015.birdGrid.brd","D01","BART","BART_015","distributed","8","mixedForest",44.042644,-71.273028,"WGS84",250.2,437.2,0.2,"2023-06-21T10:18Z",,"OK","BART_015.8.2023-06-21",60,10,83,88,"deciduous forest",12,1,"Bird Conservancy of the Rockies","NEON.DOC.014041vK","Noise from stream at pts 1, 9, 6, 5 (hard to hear). Pt 2 is now at the edge of a small patch cut. 015 end cloud 10 RH 87.6.","KKLAP"
"eeaa7eb7-7cfd-48f5-b7eb-340b48488871","BART_015.birdGrid.brd","D01","BART","BART_015","distributed","9","mixedForest",44.042644,-71.273028,"WGS84",250.2,437.2,0.2,"2023-06-21T10:43Z",,"OK","BART_015.9.2023-06-21",60,10,83,88,"mixed deciduous/evergreen forest",12,1,"Bird Conservancy of the Rockies","NEON.DOC.014041vK","Noise from stream at pts 1, 9, 6, 5 (hard to hear). Pt 2 is now at the edge of a small patch cut. 015 end cloud 10 RH 87.6.","KKLAP"
"fb8137b6-d1cd-49f7-b420-9ec0af33f891","BART_015.birdGrid.brd","D01","BART","BART_015","distributed","6","mixedForest",44.042644,-71.273028,"WGS84",250.2,437.2,0.2,"2023-06-21T11:01Z",,"OK","BART_015.6.2023-06-21",60,10,83,88,"mixed deciduous/evergreen forest",12,1,"Bird Conservancy of the Rockies","NEON.DOC.014041vK","Noise from stream at pts 1, 9, 6, 5 (hard to hear). Pt 2 is now at the edge of a small patch cut. 015 end cloud 10 RH 87.6.","KKLAP"
"794c3093-c057-49cc-9875-62797f0e45a0","BART_015.birdGrid.brd","D01","BART","BART_015","distributed","3","mixedForest",44.042644,-71.273028,"WGS84",250.2,437.2,0.2,"2023-06-21T11:18Z",,"OK","BART_015.3.2023-06-21",60,10,83,88,"mixed deciduous/evergreen forest",13,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vK","Noise from stream at pts 1, 9, 6, 5 (hard to hear). Pt 2 is now at the edge of a small patch cut. 015 end cloud 10 RH 87.6.","KKLAP"
"9f2cbdd8-4438-4795-9d3b-b857ed74e715","BART_015.birdGrid.brd","D01","BART","BART_015","distributed","2","mixedForest",44.042644,-71.273028,"WGS84",250.2,437.2,0.2,"2023-06-21T11:37Z",,"OK","BART_015.2.2023-06-21",60,10,83,88,"deciduous forest",14,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vK","Noise from stream at pts 1, 9, 6, 5 (hard to hear). Pt 2 is now at the edge of a small patch cut. 015 end cloud 10 RH 87.6.","KKLAP"
"394364d1-b1f6-430b-a2a2-a54e022eccfd","BART_015.birdGrid.brd","D01","BART","BART_015","distributed","5","mixedForest",44.042644,-71.273028,"WGS84",250.2,437.2,0.2,"2023-06-21T11:55Z",,"OK","BART_015.5.2023-06-21",60,10,83,88,"mixed deciduous/evergreen forest",14,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vK","Noise from stream at pts 1, 9, 6, 5 (hard to hear). Pt 2 is now at the edge of a small patch cut. 015 end cloud 10 RH 87.6.","KKLAP"
"1027c2ab-f464-44d9-83fa-dd587ae9a440","BART_012.birdGrid.brd","D01","BART","BART_012","distributed","4","deciduousForest",44.047818,-71.315729,"WGS84",250.4,587.5,0.4,"2023-06-21T12:42Z",,"OK","BART_012.4.2023-06-21",10,15,78,71,"mixed deciduous/evergreen forest",15,1,"Bird Conservancy of the Rockies","NEON.DOC.014041vK","012 start cloud 10 RH 78.2","KKLAP"
"b34c41b6-6333-448b-9b51-e998e5c7b846","BART_012.birdGrid.brd","D01","BART","BART_012","distributed","1","deciduousForest",44.047818,-71.315729,"WGS84",250.4,587.5,0.4,"2023-06-21T13:04Z",,"OK","BART_012.1.2023-06-21",10,15,78,71,"mixed deciduous/evergreen forest",16,1,"Bird Conservancy of the Rockies","NEON.DOC.014041vK","012 start cloud 10 RH 78.2","KKLAP"
"885ed59c-b0b7-4d06-95ab-0d74368a7fa2","BART_012.birdGrid.brd","D01","BART","BART_012","distributed","2","deciduousForest",44.047818,-71.315729,"WGS84",250.4,587.5,0.4,"2023-06-21T13:28Z",,"OK","BART_012.2.2023-06-21",10,15,78,71,"deciduous forest",17,1,"Bird Conservancy of the Rockies","NEON.DOC.014041vK","012 start cloud 10 RH 78.2","KKLAP"
"76112a3e-154b-4310-ba8d-fdf92c821b73","BART_012.birdGrid.brd","D01","BART","BART_012","distributed","3","deciduousForest",44.047818,-71.315729,"WGS84",250.4,587.5,0.4,"2023-06-21T13:48Z",,"OK","BART_012.3.2023-06-21",10,15,78,71,"deciduous forest",17,1,"Bird Conservancy of the Rockies","NEON.DOC.014041vK","012 start cloud 10 RH 78.2","KKLAP"
"813c8a39-0274-4f92-ba8f-c408d0906cb3","BART_018.birdGrid.brd","D01","BART","BART_018","distributed","1","mixedForest",44.059971,-71.277901,"WGS84",250.1,297.2,0.2,"2023-06-22T09:24Z",,"OK","BART_018.1.2023-06-22",0,0,86,73,"deciduous forest",11,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vK",,"KKLAP"
"2df96106-ffb2-40d9-ae17-28f7ffdac157","BART_018.birdGrid.brd","D01","BART","BART_018","distributed","9","mixedForest",44.059971,-71.277901,"WGS84",250.1,297.2,0.2,"2023-06-22T09:41Z",,"OK","BART_018.9.2023-06-22",0,0,86,73,"mixed deciduous/evergreen forest",10,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vK",,"KKLAP"
"3fdab168-a3f1-4555-bb65-9d2ca19eece1","BART_018.birdGrid.brd","D01","BART","BART_018","distributed","5","mixedForest",44.059971,-71.277901,"WGS84",250.1,297.2,0.2,"2023-06-22T10:29Z",,"OK","BART_018.5.2023-06-22",0,0,86,73,"deciduous forest",11,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vK",,"KKLAP"
"3fce7c91-32bb-4668-aa1e-0c052c31acc9","BART_018.birdGrid.brd","D01","BART","BART_018","distributed","6","mixedForest",44.059971,-71.277901,"WGS84",250.1,297.2,0.2,"2023-06-22T10:47Z",,"OK","BART_018.6.2023-06-22",0,0,86,73,"mixed deciduous/evergreen forest",12,1,"Bird Conservancy of the Rockies","NEON.DOC.014041vK",,"KKLAP"
"fa374f31-1005-4c2a-bb3b-ecf0df839dd7","BART_018.birdGrid.brd","D01","BART","BART_018","distributed","2","mixedForest",44.059971,-71.277901,"WGS84",250.1,297.2,0.2,"2023-06-22T11:16Z",,"OK","BART_018.2.2023-06-22",0,0,86,73,"deciduous forest",12,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vK",,"KKLAP"
"86f90d43-96fb-4e42-89dc-846f3f46e41c","BART_018.birdGrid.brd","D01","BART","BART_018","distributed","3","mixedForest",44.059971,-71.277901,"WGS84",250.1,297.2,0.2,"2023-06-22T11:35Z",,"OK","BART_018.3.2023-06-22",0,0,86,73,"mixed deciduous/evergreen forest",13,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vK",,"KKLAP"
"1fb52a19-9cdb-4e1d-8a58-14da8b6524f3","BART_018.birdGrid.brd","D01","BART","BART_018","distributed","8","mixedForest",44.059971,-71.277901,"WGS84",250.1,297.2,0.2,"2023-06-22T12:26Z",,"OK","BART_018.8.2023-06-22",0,0,86,73,"deciduous forest",15,1,"Bird Conservancy of the Rockies","NEON.DOC.014041vK",,"KKLAP"
"469e243d-e85e-4bd1-8151-a3ea0c089e05","BART_018.birdGrid.brd","D01","BART","BART_018","distributed","7","mixedForest",44.059971,-71.277901,"WGS84",250.1,297.2,0.2,"2023-06-22T12:44Z",,"OK","BART_018.7.2023-06-22",0,0,86,73,"mixed deciduous/evergreen forest",16,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vK",,"KKLAP"
"35d1cf19-dea9-40cf-b929-2cadb389a4ca","BART_018.birdGrid.brd","D01","BART","BART_018","distributed","4","mixedForest",44.059971,-71.277901,"WGS84",250.1,297.2,0.2,"2023-06-22T13:01Z",,"OK","BART_018.4.2023-06-22",0,0,86,73,"deciduous forest",17,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vK",,"KKLAP"
"d38916d8-e0e0-47b3-aaea-d839845d3daa","BART_004.birdGrid.brd","D01","BART","BART_004","distributed","1","mixedForest",44.041220,-71.287007,"WGS84",250.2,526.3,0.5,"2023-06-23T09:53Z",,"OK","BART_004.1.2023-06-23",10,60,75,84,"deciduous forest",14,1,"Bird Conservancy of the Rockies","NEON.DOC.014041vK",,"KKLAP"
"d7e2f13b-7c86-48ca-91ea-42db1cd1313f","BART_004.birdGrid.brd","D01","BART","BART_004","distributed","4","mixedForest",44.041220,-71.287007,"WGS84",250.2,526.3,0.5,"2023-06-23T10:12Z",,"OK","BART_004.4.2023-06-23",10,60,75,84,"mixed deciduous/evergreen forest",14,1,"Bird Conservancy of the Rockies","NEON.DOC.014041vK",,"KKLAP"
"78de692a-37c7-4b7e-b04e-376573e066ea","BART_004.birdGrid.brd","D01","BART","BART_004","distributed","7","mixedForest",44.041220,-71.287007,"WGS84",250.2,526.3,0.5,"2023-06-23T10:32Z",,"OK","BART_004.7.2023-06-23",10,60,75,84,"mixed deciduous/evergreen forest",15,1,"Bird Conservancy of the Rockies","NEON.DOC.014041vK",,"KKLAP"
"a437611d-c250-4c5c-8a76-6dfe2cddb0d4","BART_004.birdGrid.brd","D01","BART","BART_004","distributed","8","mixedForest",44.041220,-71.287007,"WGS84",250.2,526.3,0.5,"2023-06-23T10:55Z",,"OK","BART_004.8.2023-06-23",10,60,75,84,"deciduous forest",16,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vK",,"KKLAP"
"20e54945-7385-46be-8ab5-59c8d8fc8140","BART_004.birdGrid.brd","D01","BART","BART_004","distributed","9","mixedForest",44.041220,-71.287007,"WGS84",250.2,526.3,0.5,"2023-06-23T11:14Z",,"OK","BART_004.9.2023-06-23",10,60,75,84,"deciduous forest",17,1,"Bird Conservancy of the Rockies","NEON.DOC.014041vK",,"KKLAP"
"dd399b0d-36f0-4326-832b-41e983d0db57","BART_004.birdGrid.brd","D01","BART","BART_004","distributed","6","mixedForest",44.041220,-71.287007,"WGS84",250.2,526.3,0.5,"2023-06-23T11:34Z",,"OK","BART_004.6.2023-06-23",10,60,75,84,"mixed deciduous/evergreen forest",18,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vK",,"KKLAP"
"c6a345e3-61aa-4dfc-82e4-cd9eb5489680","BART_004.birdGrid.brd","D01","BART","BART_004","distributed","5","mixedForest",44.041220,-71.287007,"WGS84",250.2,526.3,0.5,"2023-06-23T11:51Z",,"OK","BART_004.5.2023-06-23",10,60,75,84,"mixed deciduous/evergreen forest",17,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vK",,"KKLAP"
"12813541-4ff9-4b8b-9404-6c8fef70517f","BART_004.birdGrid.brd","D01","BART","BART_004","distributed","3","mixedForest",44.041220,-71.287007,"WGS84",250.2,526.3,0.5,"2023-06-23T12:15Z",,"OK","BART_004.3.2023-06-23",10,60,75,84,"mixed deciduous/evergreen forest",17,1,"Bird Conservancy of the Rockies","NEON.DOC.014041vK",,"KKLAP"
"9a0069b5-24a6-47c9-b738-de4b5c934ad4","BART_004.birdGrid.brd","D01","BART","BART_004","distributed","2","mixedForest",44.041220,-71.287007,"WGS84",250.2,526.3,0.5,"2023-06-23T12:33Z",,"OK","BART_004.2.2023-06-23",10,60,75,84,"mixed deciduous/evergreen forest",18,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vK",,"KKLAP"
"f2fa15c4-8879-4645-aac2-e691e97f973f","BART_025.birdGrid.brd","D01","BART","BART_025","distributed","3","evergreenForest",44.060146,-71.315479,"WGS84",250.3,575.8,0.3,"2023-06-23T13:17Z",,"OK","BART_025.3.2023-06-23",80,25,74,86,"mixed deciduous/evergreen forest",19,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vK",,"KKLAP"
