uid,namedLocation,domainID,siteID,plotID,plotType,pointID,startDate,eventID,pointCountMinute,targetTaxaPresent,taxonID,scientificName,taxonRank,vernacularName,observerDistance,detectionMethod,visualConfirmation,sexOrAge,clusterSize,clusterCode,identifiedBy,identificationHistoryID
"c92fdcde-c929-49db-a82a-abc2716f80d8","BART_016.birdGrid.brd","D01","BART","BART_016","distributed","1","2023-06-16T11:05Z","BART_016.1.2023-06-16",1,"Y","OVEN","Seiurus aurocapilla","species","Ovenbird",19,"singing","No","Unknown",1,,"KKLAP",
"388c2d49-bdc7-431c-a6d5-050a9c74224c","BART_016.birdGrid.brd","D01","BART","BART_016","distributed","1","2023-06-16T11:05Z","BART_016.1.2023-06-16",3,"Y","WBNU","Sitta carolinensis","species","White-breasted Nuthatch",36,"calling","No","Unknown",2,,"KKLAP",
"2f975f2a-1028-4e4f-8e28-78dd948d8eed","BART_016.birdGrid.brd","D01","BART","BART_016","distributed","1","2023-06-16T11:05Z","BART_016.1.2023-06-16",1,"Y","BTBW","Setophaga caerulescens","species","Black-throated Blue Warbler",30,"singing","No","Unknown",1,,"KKLAP",
"08fb271c-84d9-4cf5-a51c-4deb85c77c79","BART_016.birdGrid.brd","D01","BART","BART_016","distributed","1","2023-06-16T11:05Z","BART_016.1.2023-06-16",4,"Y","WIWR","Troglodytes hiemalis","species","Winter Wren",32,"singing","No","Unknown",1,,"KKLAP",
"252b6af0-dbe1-46c0-b807-5fea95b61528","BART_016.birdGrid.brd","D01","BART","BART_016","distributed","4","2023-06-16T11:28Z","BART_016.4.2023-06-16",2,"Y","HETH","Catharus guttatus","species","Hermit Thrush",66,"singing","No","Unknown",1,,"KKLAP",
"356bc3d4-fa44-4db6-8352-d5732ee7c9ac","BART_016.birdGrid.brd","D01","BART","BART_016","distributed","4","2023-06-16T11:28Z","BART_016.4.2023-06-16",3,"N",,,,,,,,,,,"KKLAP",
"e6a3faf6-0d4d-43ce-a63c-b2aae0f570f5","BART_016.birdGrid.brd","D01","BART","BART_016","distributed","4","2023-06-16T11:28Z","BART_016.4.2023-06-16",4,"N",,,,,,,,,,,"KKLAP",
"91636c39-84e6-4479-a18c-b1f4b04b5ee2","BART_016.birdGrid.brd","D01","BART","BART_016","distributed","4","2023-06-16T11:28Z","BART_016.4.2023-06-16",1,"Y","REVI","Vireo olivaceus","species","Red-eyed Vireo",21,"singing","No","Unknown",1,,"KKLAP",
"9f711244-0435-4e5a-9f98-8587eb795b5e","BART_016.birdGrid.brd","D01","BART","BART_016","distributed","4","2023-06-16T11:28Z","BART_016.4.2023-06-16",1,"Y","EAWP","Contopus virens","species","Eastern Wood-Pewee",60,"singing","No","Unknown",1,,"KKLAP",
"762861c8-522c-438e-b81a-ec480fd9e40e","BART_016.birdGrid.brd","D01","BART","BART_016","distributed","4","2023-06-16T11:28Z","BART_016.4.2023-06-16",1,"Y","REVI","Vireo olivaceus","species","Red-eyed Vireo",29,"singing","No","Unknown",1,,"KKLAP",
"13eda441-1fcd-45b0-a365-93b8dc447e6a","BART_016.birdGrid.brd","D01","BART","BART_016","distributed","4","2023-06-16T11:28Z","BART_016.4.2023-06-16",1,"Y","OVEN","Seiurus aurocapilla","species","Ovenbird",32,"singing","No","Unknown",1,,"KKLAP",
"8d37584d-2e0e-4eae-85ef-7e223911a985","BART_016.birdGrid.brd","D01","BART","BART_016","distributed","4","2023-06-16T11:28Z","BART_016.4.2023-06-16",5,"Y","BLJA","Cyanocitta cristata","species","Blue Jay",53,"calling","No","Unknown",2,,"KKLAP",
"3409e186-3fd1-4428-a061-08bb0f61630c","BART_016.birdGrid.brd","D01","BART","BART_016","distributed","4","2023-06-16T11:28Z","BART_016.4.2023-06-16",6,"Y","HAWO","Picoides villosus","species","Hairy Woodpecker",95,"drumming","No","Unknown",1,,"KKLAP",
"a0d103ca-7a38-479e-a4e2-606387eb5e30","BART_016.birdGrid.brd","D01","BART","BART_016","distributed","5","2023-06-16T11:43Z","BART_016.5.2023-06-16",3,"N",,,,,,,,,,,"KKLAP",
"3a0e73ea-222e-4123-a8a5-2d5ba6fdf041","BART_016.birdGrid.brd","D01","BART","BART_016","distributed","5","2023-06-16T11:43Z","BART_016.5.2023-06-16",4,"Y","HETH","Catharus guttatus","species","Hermit Thrush",9,"calling","Yes","Unknown",1,,"KKLAP",
"8cac973e-8022-470c-838b-86f78c29f795","BART_016.birdGrid.brd","D01","BART","BART_016","distributed","5","2023-06-16T11:43Z","BART_016.5.2023-06-16",6,"Y","BTBW","Setophaga caerulescens","species","Black-throated Blue Warbler",5,"calling","Yes","Female",1,,"KKLAP",
"45aa3b42-1cf5-4fb8-9d79-e315ba1332fa","BART_016.birdGrid.brd","D01","BART","BART_016","distributed","5","2023-06-16T11:43Z","BART_016.5.2023-06-16",1,"Y","WBNU","Sitta carolinensis","species","White-breasted Nuthatch",28,"calling","No","Unknown",1,,"KKLAP",
"d7a92a1c-1631-4ac2-a913-b3c3f59273bd","BART_016.birdGrid.brd","D01","BART","BART_016","distributed","5","2023-06-16T11:43Z","BART_016.5.2023-06-16",5,"Y","BTNW","Setophaga virens","species","Black-throated Green Warbler",37,"singing","No","Unknown",1,,"KKLAP",
"2d7fb58c-63fe-4b60-8ad1-51e66019a5bd","BART_016.birdGrid.brd","D01","BART","BART_016","distributed","5","2023-06-16T11:43Z","BART_016.5.2023-06-16",2,"Y","OVEN","Seiurus aurocapilla","species","Ovenbird",36,"singing","No","Unknown",1,,"KKLAP",
"25101aab-14eb-4136-a7d2-27da806dd747","BART_016.birdGrid.brd","D01","BART","BART_016","distributed","5","2023-06-16T11:43Z","BART_016.5.2023-06-16",2,"Y","SWTH","Catharus ustulatus","species","Swainson's Thrush",21,"singing","No","Unknown",1,,"KKLAP",
"8a0b61bb-2134-491b-a286-352831b78214","BART_016.birdGrid.brd","D01","BART","BART_016","distributed","5","2023-06-16T11:43Z","BART_016.5.2023-06-16",1,"Y","REVI","Vireo olivaceus","species","Red-eyed Vireo",23,"singing","No","Unknown",1,,"KKLAP",
"4b0baa98-b9dc-44a1-8e85-d38ddce57b4b","BART_016.birdGrid.brd","D01","BART","BART_016","distributed","6","2023-06-16T12:00Z","BART_016.6.2023-06-16",1,"Y","HETH","Catharus guttatus","species","Hermit Thrush",44,"singing","No","Unknown",1,,"KKLAP",
"d206a60f-eee6-4908-86c4-003eadbc6fc4","BART_016.birdGrid.brd","D01","BART","BART_016","distributed","6","2023-06-16T12:00Z","BART_016.6.2023-06-16",1,"Y","OVEN","Seiurus aurocapilla","species","Ovenbird",38,"singing","No","Unknown",1,,"KKLAP",
"dccf5ff8-fa0e-4ded-84f8-801995c5c827","BART_016.birdGrid.brd","D01","BART","BART_016","distributed","6","2023-06-16T12:00Z","BART_016.6.2023-06-16",5,"N",,,,,,,,,,,"KKLAP",
"ce9394b1-d8fe-43b7-a078-6cbd08f293b6","BART_016.birdGrid.brd","D01","BART","BART_016","distributed","6","2023-06-16T12:00Z","BART_016.6.2023-06-16",3,"Y","VEER","Catharus fuscescens","species","Veery",40,"calling and singing","No","Unknown",1,,"KKLAP",
"54d903d3-d928-44a9-9f84-4f1414eebcba","BART_016.birdGrid.brd","D01","BART","BART_016","distributed","6","2023-06-16T12:00Z","BART_016.6.2023-06-16",2,"Y","HAWO","Picoides villosus","species","Hairy Woodpecker",113,"drumming","No","Unknown",1,,"KKLAP",
"100aef5c-874f-49e5-971e-c9bc59a48e8a","BART_016.birdGrid.brd","D01","BART","BART_016","distributed","6","2023-06-16T12:00Z","BART_016.6.2023-06-16",4,"Y","REVI","Vireo olivaceus","species","Red-eyed Vireo",32,"singing","No","Unknown",1,,"KKLAP",
"a6239a4b-6fab-4370-a418-78392bf0dadd","BART_016.birdGrid.brd","D01","BART","BART_016","distributed","6","2023-06-16T12:00Z","BART_016.6.2023-06-16",88,"Y","RUGR","Bonasa umbellus","species","Ruffed Grouse",,"other aural (e.g. wing beats)","No","Unknown",1,,"KKLAP",
"2a6f18fc-dac6-4c9b-ae8b-82e1444fa1ad","BART_016.birdGrid.brd","D01","BART","BART_016","distributed","6","2023-06-16T12:00Z","BART_016.6.2023-06-16",6,"Y","YBSA","Sphyrapicus varius","species","Yellow-bellied Sapsucker",77,"drumming","No","Unknown",1,,"KKLAP",
"2df8ab3f-84e9-4893-a742-429d4c3cc32d","BART_016.birdGrid.brd","D01","BART","BART_016","distributed","9","2023-06-16T12:21Z","BART_016.9.2023-06-16",3,"Y","HETH","Catharus guttatus","species","Hermit Thrush",19,"calling","No","Unknown",1,,"KKLAP",
"3fc28f5f-aa65-464c-9ebd-d13735adef7a","BART_016.birdGrid.brd","D01","BART","BART_016","distributed","9","2023-06-16T12:21Z","BART_016.9.2023-06-16",1,"Y","OVEN","Seiurus aurocapilla","species","Ovenbird",29,"singing","No","Unknown",1,,"KKLAP",
"35de76af-2d4f-444f-872b-c97c62d3f08a","BART_016.birdGrid.brd","D01","BART","BART_016","distributed","9","2023-06-16T12:21Z","BART_016.9.2023-06-16",2,"Y","EAWP","Contopus virens","species","Eastern Wood-Pewee",78,"singing","No","Unknown",1,,"KKLAP",
"40357ba5-6887-43ba-af51-d40bad446086","BART_016.birdGrid.brd","D01","BART","BART_016","distributed","9","2023-06-16T12:21Z","BART_016.9.2023-06-16",5,"Y","REVI","Vireo olivaceus","species","Red-eyed Vireo",40,"singing","No","Unknown",1,,"KKLAP",
"52b07ddb-f1be-42b5-b8cc-255c82b83d34","BART_016.birdGrid.brd","D01","BART","BART_016","distributed","9","2023-06-16T12:21Z","BART_016.9.2023-06-16",6,"Y","REVI","Vireo olivaceus","species","Red-eyed Vireo",11,"singing","No","Unknown",1,,"KKLAP",
"3ac8cc12-f47c-4a51-bb75-d7ccc3a3addb","BART_016.birdGrid.brd","D01","BART","BART_016","distributed","9","2023-06-16T12:21Z","BART_016.9.2023-06-16",4,"N",,,,,,,,,,,"KKLAP",
"ff407d22-c4a4-48d2-96ed-6c1dac4b9224","BART_016.birdGrid.brd","D01","BART","BART_016","distributed","9","2023-06-16T12:21Z","BART_016.9.2023-06-16",1,"Y","SCTA","Piranga olivacea","species","Scarlet Tanager",16,"singing","No","Unknown",1,,"KKLAP",
"0ca3ebf8-d09b-4f0a-b217-f60e4587c01f","BART_016.birdGrid.brd","D01","BART","BART_016","distributed","9","2023-06-16T12:21Z","BART_016.9.2023-06-16",1,"Y","VEER","Catharus fuscescens","species","Veery",33,"calling","No","Unknown",1,,"KKLAP",
"8cde0334-eacb-47dd-8256-ae49aa8a4d13","BART_016.birdGrid.brd","D01","BART","BART_016","distributed","9","2023-06-16T12:21Z","BART_016.9.2023-06-16",1,"Y","REVI","Vireo olivaceus","species","Red-eyed Vireo",25,"singing","No","Unknown",1,,"KKLAP",
"77a976b9-2a52-4715-9f07-2256f5aa5b0d","BART_016.birdGrid.brd","D01","BART","BART_016","distributed","9","2023-06-16T12:21Z","BART_016.9.2023-06-16",2,"Y","BAWW","Mniotilta varia","species","Black-and-white Warbler",27,"singing","No","Unknown",1,,"KKLAP",
"28cc7bfa-069d-40b5-bfc7-31fa171d6499","BART_016.birdGrid.brd","D01","BART","BART_016","distributed","8","2023-06-16T12:44Z","BART_016.8.2023-06-16",1,"Y","REVI","Vireo olivaceus","species","Red-eyed Vireo",16,"singing","No","Unknown",1,,"KKLAP",
"8fbff9b0-f722-4278-bc8c-50d3ffd417fd","BART_016.birdGrid.brd","D01","BART","BART_016","distributed","8","2023-06-16T12:44Z","BART_016.8.2023-06-16",5,"Y","EAWP","Contopus virens","species","Eastern Wood-Pewee",70,"singing","No","Unknown",1,,"KKLAP",
"21e022a2-ba3c-4e1b-8b5e-8a8425b11794","BART_016.birdGrid.brd","D01","BART","BART_016","distributed","8","2023-06-16T12:44Z","BART_016.8.2023-06-16",4,"Y","BTNW","Setophaga virens","species","Black-throated Green Warbler",11,"calling","Yes","Male",1,,"KKLAP",
"f17777d4-9073-480f-9457-66ad5b9a4fa4","BART_016.birdGrid.brd","D01","BART","BART_016","distributed","8","2023-06-16T12:44Z","BART_016.8.2023-06-16",1,"Y","SWTH","Catharus ustulatus","species","Swainson's Thrush",14,"calling","No","Unknown",1,,"KKLAP",
"f38929b4-fbd5-48cd-99ed-808c9439ec2a","BART_016.birdGrid.brd","D01","BART","BART_016","distributed","8","2023-06-16T12:44Z","BART_016.8.2023-06-16",6,"N",,,,,,,,,,,"KKLAP",
"6ed5c8b9-b633-435c-9f37-7917438ec0ae","BART_016.birdGrid.brd","D01","BART","BART_016","distributed","8","2023-06-16T12:44Z","BART_016.8.2023-06-16",2,"Y","BAWW","Mniotilta varia","species","Black-and-white Warbler",28,"singing","No","Unknown",1,,"KKLAP",
"e714f289-c084-40a8-84aa-379b6933c430","BART_016.birdGrid.brd","D01","BART","BART_016","distributed","8","2023-06-16T12:44Z","BART_016.8.2023-06-16",3,"Y","BLBW","Setophaga fusca","species","Blackburnian Warbler",17,"singing","No","Unknown",1,,"KKLAP",
"e445c73e-f3c7-4bb2-b1d1-ac40b3f1c384","BART_016.birdGrid.brd","D01","BART","BART_016","distributed","8","2023-06-16T12:44Z","BART_016.8.2023-06-16",1,"Y","BTBW","Setophaga caerulescens","species","Black-throated Blue Warbler",12,"singing","No","Unknown",1,,"KKLAP",
"6a90f359-96cd-460e-8179-6f6f31f78040","BART_016.birdGrid.brd","D01","BART","BART_016","distributed","8","2023-06-16T12:44Z","BART_016.8.2023-06-16",1,"Y","REVI","Vireo olivaceus","species","Red-eyed Vireo",29,"singing","No","Unknown",1,,"KKLAP",
"f3532170-2da8-4b1e-82cf-fe4f67f3fe03","BART_016.birdGrid.brd","D01","BART","BART_016","distributed","7","2023-06-16T13:06Z","BART_016.7.2023-06-16",6,"Y","BCCH","Poecile atricapillus","species","Black-capped Chickadee",29,"calling","No","Unknown",1,,"KKLAP",
"ad629d0f-432a-4cb4-849a-416b95dc91ad","BART_016.birdGrid.brd","D01","BART","BART_016","distributed","7","2023-06-16T13:06Z","BART_016.7.2023-06-16",4,"Y","HAWO","Picoides villosus","species","Hairy Woodpecker",96,"drumming","No","Unknown",1,,"KKLAP",
"5f86a35a-0b02-49b7-99e6-f14c4543325d","BART_016.birdGrid.brd","D01","BART","BART_016","distributed","7","2023-06-16T13:06Z","BART_016.7.2023-06-16",5,"Y","REVI","Vireo olivaceus","species","Red-eyed Vireo",42,"singing","No","Unknown",1,,"KKLAP",
"11f1af27-098b-4bca-9fb0-f4a51370ccc7","BART_016.birdGrid.brd","D01","BART","BART_016","distributed","7","2023-06-16T13:06Z","BART_016.7.2023-06-16",1,"Y","REVI","Vireo olivaceus","species","Red-eyed Vireo",25,"singing","No","Unknown",1,,"KKLAP",
"b223df2d-0fc9-4491-ba9b-dfe91f73fc97","BART_016.birdGrid.brd","D01","BART","BART_016","distributed","7","2023-06-16T13:06Z","BART_016.7.2023-06-16",3,"N",,,,,,,,,,,"KKLAP",
"91b418bf-88da-49ba-a777-c638e85239dd","BART_016.birdGrid.brd","D01","BART","BART_016","distributed","7","2023-06-16T13:06Z","BART_016.7.2023-06-16",2,"Y","OVEN","Seiurus aurocapilla","species","Ovenbird",44,"singing","No","Unknown",1,,"KKLAP",
"94dfdf0b-1f29-47fc-981e-da178567bb67","BART_016.birdGrid.brd","D01","BART","BART_016","distributed","7","2023-06-16T13:06Z","BART_016.7.2023-06-16",1,"Y","HETH","Catharus guttatus","species","Hermit Thrush",53,"singing","No","Unknown",1,,"KKLAP",
"6f627fc3-52d7-487c-93b3-e54367c087bc","BART_082.birdGrid.brd","D01","BART","BART_082","distributed","2","2023-06-19T10:14Z","BART_082.2.2023-06-19",1,"Y","WIWR","Troglodytes hiemalis","species","Winter Wren",41,"singing","No","Unknown",1,,"KKLAP",
"31571665-2ed8-4c8f-ba2b-a0c8802ec48a","BART_082.birdGrid.brd","D01","BART","BART_082","distributed","2","2023-06-19T10:14Z","BART_082.2.2023-06-19",5,"Y","REVI","Vireo olivaceus","species","Red-eyed Vireo",37,"singing","No","Unknown",1,,"KKLAP",
"d6b1ee4d-b7f1-4022-b39e-ec9f5019d50e","BART_082.birdGrid.brd","D01","BART","BART_082","distributed","2","2023-06-19T10:14Z","BART_082.2.2023-06-19",4,"Y","YBSA","Sphyrapicus varius","species","Yellow-bellied Sapsucker",32,"calling","No","Unknown",1,,"KKLAP",
"12c4fc42-a605-4d67-8fac-2baab07d2506","BART_082.birdGrid.brd","D01","BART","BART_082","distributed","2","2023-06-19T10:14Z","BART_082.2.2023-06-19",2,"Y","BLJA","Cyanocitta cristata","species","Blue Jay",38,"calling","No","Unknown",2,,"KKLAP",
"4deda6f1-9c1c-4bc7-8568-c2f75fe08c43","BART_082.birdGrid.brd","D01","BART","BART_082","distributed","2","2023-06-19T10:14Z","BART_082.2.2023-06-19",3,"N",,,,,,,,,,,"KKLAP",
"4903ee21-cc36-46e6-904d-bf886b2d1f27","BART_082.birdGrid.brd","D01","BART","BART_082","distributed","2","2023-06-19T10:14Z","BART_082.2.2023-06-19",6,"Y","BLBW","Setophaga fusca","species","Blackburnian Warbler",20,"singing","No","Unknown",1,,"KKLAP",
"19dc5c73-55a2-40fa-8804-8c05971e4f29","BART_082.birdGrid.brd","D01","BART","BART_082","distributed","2","2023-06-19T10:14Z","BART_082.2.2023-06-19",5,"Y","BTNW","Setophaga virens","species","Black-throated Green Warbler",35,"calling and singing","No","Unknown",1,,"KKLAP",
"4d1a1b32-78b3-4f74-8707-72790044b93b","BART_082.birdGrid.brd","D01","BART","BART_082","distributed","2","2023-06-19T10:14Z","BART_082.2.2023-06-19",6,"Y","REVI","Vireo olivaceus","species","Red-eyed Vireo",33,"calling","No","Unknown",1,,"KKLAP",
"2501a323-a489-4ad5-bef2-3ebab398166c","BART_082.birdGrid.brd","D01","BART","BART_082","distributed","5","2023-06-19T10:38Z","BART_082.5.2023-06-19",1,"Y","WIWR","Troglodytes hiemalis","species","Winter Wren",34,"singing","No","Unknown",1,,"KKLAP",
"7e52901c-04c6-4d53-a70f-432fd54e525d","BART_082.birdGrid.brd","D01","BART","BART_082","distributed","5","2023-06-19T10:38Z","BART_082.5.2023-06-19",3,"N",,,,,,,,,,,"KKLAP",
"20ecba84-69c9-494d-8531-5936f2127a64","BART_082.birdGrid.brd","D01","BART","BART_082","distributed","5","2023-06-19T10:38Z","BART_082.5.2023-06-19",2,"N",,,,,,,,,,,"KKLAP",
"0062db92-9260-4646-83db-fba7e2181260","BART_082.birdGrid.brd","D01","BART","BART_082","distributed","5","2023-06-19T10:38Z","BART_082.5.2023-06-19",4,"N",,,,,,,,,,,"KKLAP",
"0bee546e-4439-42db-abdb-2b01d5ce58c1","BART_082.birdGrid.brd","D01","BART","BART_082","distributed","5","2023-06-19T10:38Z","BART_082.5.2023-06-19",1,"Y","BLBW","Setophaga fusca","species","Blackburnian Warbler",26,"singing","No","Unknown",1,,"KKLAP",
"8edc4996-0415-402c-8e26-790144e03458","BART_082.birdGrid.brd","D01","BART","BART_082","distributed","5","2023-06-19T10:38Z","BART_082.5.2023-06-19",6,"N",,,,,,,,,,,"KKLAP",
"48f21d49-2a69-4fcb-9e16-ac81bff2818c","BART_082.birdGrid.brd","D01","BART","BART_082","distributed","5","2023-06-19T10:38Z","BART_082.5.2023-06-19",5,"N",,,,,,,,,,,"KKLAP",
"8c318c93-dc14-406e-b078-eee2e2279a98","BART_082.birdGrid.brd","D01","BART","BART_082","distributed","9","2023-06-19T10:55Z","BART_082.9.2023-06-19",4,"N",,,,,,,,,,,"KKLAP",
"6bb35b33-9f93-4c97-a967-028c1e1e70d5","BART_082.birdGrid.brd","D01","BART","BART_082","distributed","9","2023-06-19T10:55Z","BART_082.9.2023-06-19",1,"Y","HETH","Catharus guttatus","species","Hermit Thrush",59,"singing","No","Unknown",1,,"KKLAP",
"d7ad7883-8123-4c13-98bb-57376b212261","BART_082.birdGrid.brd","D01","BART","BART_082","distributed","9","2023-06-19T10:55Z","BART_082.9.2023-06-19",5,"N",,,,,,,,,,,"KKLAP",
"efb56564-971a-48aa-90f2-49450323f617","BART_082.birdGrid.brd","D01","BART","BART_082","distributed","9","2023-06-19T10:55Z","BART_082.9.2023-06-19",1,"Y","REVI","Vireo olivaceus","species","Red-eyed Vireo",21,"singing","No","Unknown",1,,"KKLAP",
"6da543c4-0f9f-4625-a2f5-210a85a53cf4","BART_082.birdGrid.brd","D01","BART","BART_082","distributed","9","2023-06-19T10:55Z","BART_082.9.2023-06-19",6,"Y","BLBW","Setophaga fusca","species","Blackburnian Warbler",33,"singing","No","Unknown",1,,"KKLAP",
"fcf5c668-78ae-4673-abff-54125ac162b7","BART_082.birdGrid.brd","D01","BART","BART_082","distributed","9","2023-06-19T10:55Z","BART_082.9.2023-06-19",2,"N",,,,,,,,,,,"KKLAP",
"8ac64c30-d7da-41fe-b08d-1b95fc5d0091","BART_082.birdGrid.brd","D01","BART","BART_082","distributed","9","2023-06-19T10:55Z","BART_082.9.2023-06-19",3,"Y","OVEN","Seiurus aurocapilla","species","Ovenbird",32,"singing","No","Unknown",1,,"KKLAP",
"ccbbb413-6f35-4fed-9fb9-0149aaf33974","BART_082.birdGrid.brd","D01","BART","BART_082","distributed","8","2023-06-19T11:13Z","BART_082.8.2023-06-19",2,"Y","OVEN","Seiurus aurocapilla","species","Ovenbird",30,"singing","No","Unknown",1,,"KKLAP",
"794886d5-9d85-41d8-9271-2a84bc5fc595","BART_082.birdGrid.brd","D01","BART","BART_082","distributed","8","2023-06-19T11:13Z","BART_082.8.2023-06-19",1,"Y","WIWR","Troglodytes hiemalis","species","Winter Wren",28,"singing","No","Unknown",1,,"KKLAP",
