uid,namedLocation,domainID,siteID,plotID,plotType,pointID,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,startDate,samplingImpracticalRemarks,samplingImpractical,eventID,startCloudCoverPercentage,endCloudCoverPercentage,startRH,endRH,observedHabitat,observedAirTemp,kmPerHourObservedWindSpeed,laboratoryName,samplingProtocolVersion,remarks,measuredBy
"550e5b99-5a87-4907-bd8a-67adce24ec89","BART_015.birdGrid.brd","D01","BART","BART_015","distributed","9","mixedForest",44.042644,-71.273028,"WGS84",250.2,437.2,0.2,"2021-06-21T12:56Z",,"OK","BART_015.9.2021-06-21",25,63,75,100,"mixed deciduous/evergreen forest",19,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vK","015-04 along trail and near river; 015-07 a little more DF side; 015-07 along trail prior to pt. saw a BTNW (unknown sex) + BTBW fem seemed to copulate or fight??; 015-07 BLBW@#5 actually detected visually first at #4 but don't think it was UNBI, UNBI may be a BTNW which began singing after pt.; 015-08 Light rain, darker RAIN real dark went to car; 015-09 Uphill from stream; 015-09 Large bird flush from ground to tree above stream upon approach never got ID but think birds were mobbing it during","JGLAG"
"51faf141-792a-46a9-9000-ce3cd126ece3","BART_015.birdGrid.brd","D01","BART","BART_015","distributed","6","mixedForest",44.042644,-71.273028,"WGS84",250.2,437.2,0.2,"2021-06-21T13:21Z",,"OK","BART_015.6.2021-06-21",25,63,75,100,"mixed deciduous/evergreen forest",19,1,"Bird Conservancy of the Rockies","NEON.DOC.014041vK","015-04 along trail and near river; 015-07 a little more DF side; 015-07 along trail prior to pt. saw a BTNW (unknown sex) + BTBW fem seemed to copulate or fight??; 015-07 BLBW@#5 actually detected visually first at #4 but don't think it was UNBI, UNBI may be a BTNW which began singing after pt.; 015-08 Light rain, darker RAIN real dark went to car; 015-09 Uphill from stream; 015-09 Large bird flush from ground to tree above stream upon approach never got ID but think birds were mobbing it during","JGLAG"
"2a4a4249-c81d-4c77-ac5a-cc5c689acef7","BART_015.birdGrid.brd","D01","BART","BART_015","distributed","3","mixedForest",44.042644,-71.273028,"WGS84",250.2,437.2,0.2,"2021-06-21T13:40Z",,"OK","BART_015.3.2021-06-21",25,63,75,100,"mixed deciduous/evergreen forest",19,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vK","015-04 along trail and near river; 015-07 a little more DF side; 015-07 along trail prior to pt. saw a BTNW (unknown sex) + BTBW fem seemed to copulate or fight??; 015-07 BLBW@#5 actually detected visually first at #4 but don't think it was UNBI, UNBI may be a BTNW which began singing after pt.; 015-08 Light rain, darker RAIN real dark went to car; 015-09 Uphill from stream; 015-09 Large bird flush from ground to tree above stream upon approach never got ID but think birds were mobbing it during","JGLAG"
"b69e770f-7a0f-49d3-ac72-2ff52e88f461","BART_015.birdGrid.brd","D01","BART","BART_015","distributed","2","mixedForest",44.042644,-71.273028,"WGS84",250.2,437.2,0.2,"2021-06-21T13:54Z",,"OK","BART_015.2.2021-06-21",25,63,75,100,"other",,,"Bird Conservancy of the Rockies","NEON.DOC.014041vK","015-04 along trail and near river; 015-07 a little more DF side; 015-07 along trail prior to pt. saw a BTNW (unknown sex) + BTBW fem seemed to copulate or fight??; 015-07 BLBW@#5 actually detected visually first at #4 but don't think it was UNBI, UNBI may be a BTNW which began singing after pt.; 015-08 Light rain, darker RAIN real dark went to car; 015-09 Uphill from stream; 015-09 Large bird flush from ground to tree above stream upon approach never got ID but think birds were mobbing it during","JGLAG"
"2234c9b4-0a29-40b8-aed2-1bd4c0a8cfec","BART_015.birdGrid.brd","D01","BART","BART_015","distributed","5","mixedForest",44.042644,-71.273028,"WGS84",250.2,437.2,0.2,"2021-06-22T11:39Z",,"OK","BART_015.5.2021-06-22",100,100,87,90,"mixed deciduous/evergreen forest",21,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vK","RH/Clouds @8:00 after 015-05 89.6/100","JGLAG"
"d1bc9a58-d63c-46b2-b3e8-2b33dbbc83e1","BART_018.birdGrid.brd","D01","BART","BART_018","distributed","4","mixedForest",44.059971,-71.277901,"WGS84",250.1,297.2,0.2,"2021-06-22T12:28Z",,"OK","BART_018.4.2021-06-22",100,100,90,99,"mixed deciduous/evergreen forest",21,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vK","018-07 ***Thrush is UNBI @ min 2, *first UNBI @min 1 is possibly BHVI;**Second UNBI @min 1 is woodpecker; 018-08 *UNBI @min 6 possibly TUTI","JGLAG"
"00927156-767a-438c-a933-3885ac633cfd","BART_018.birdGrid.brd","D01","BART","BART_018","distributed","7","mixedForest",44.059971,-71.277901,"WGS84",250.1,297.2,0.2,"2021-06-22T12:49Z",,"OK","BART_018.7.2021-06-22",100,100,90,99,"mixed deciduous/evergreen forest",22,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vK","018-07 ***Thrush is UNBI @ min 2, *first UNBI @min 1 is possibly BHVI;**Second UNBI @min 1 is woodpecker; 018-08 *UNBI @min 6 possibly TUTI","JGLAG"
"71418359-746e-4745-8fc7-a618b2f9bed4","BART_018.birdGrid.brd","D01","BART","BART_018","distributed","8","mixedForest",44.059971,-71.277901,"WGS84",250.1,297.2,0.2,"2021-06-22T13:14Z",,"OK","BART_018.8.2021-06-22",100,100,90,99,"deciduous forest",21,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vK","018-07 ***Thrush is UNBI @ min 2, *first UNBI @min 1 is possibly BHVI;**Second UNBI @min 1 is woodpecker; 018-08 *UNBI @min 6 possibly TUTI","JGLAG"
"a9630643-048f-4dd1-968e-c6c9c058105a","BART_016.birdGrid.brd","D01","BART","BART_016","distributed","5","mixedForest",44.049256,-71.285512,"WGS84",250.1,325.4,0.2,"2021-06-23T09:29Z",,"OK","BART_016.5.2021-06-23",25,25,73,59,"mixed deciduous/evergreen forest",12,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vK","016-05 Near rd. *NOFL was the 'pew' sound; WITU at rd. after pt.; Fem BTBW seen foraging bf pt. (not seen carrying food but possible feeding noises heard near pt. WBNU@ 016-05 IDd in flight; 016-03 SCTA seen from mar car as I was warming up b/f headed to Plot 82;","JGLAG"
"85fd2e31-1a51-40e1-9e19-c6c02283b5ea","BART_016.birdGrid.brd","D01","BART","BART_016","distributed","6","mixedForest",44.049256,-71.285512,"WGS84",250.1,325.4,0.2,"2021-06-23T09:50Z",,"OK","BART_016.6.2021-06-23",25,25,73,59,"deciduous forest",11,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vK","016-05 Near rd. *NOFL was the 'pew' sound; WITU at rd. after pt.; Fem BTBW seen foraging bf pt. (not seen carrying food but possible feeding noises heard near pt. WBNU@ 016-05 IDd in flight; 016-03 SCTA seen from mar car as I was warming up b/f headed to Plot 82;","JGLAG"
"df6554d0-0870-40e7-bac1-e29d669dc596","BART_016.birdGrid.brd","D01","BART","BART_016","distributed","3","mixedForest",44.049256,-71.285512,"WGS84",250.1,325.4,0.2,"2021-06-23T10:07Z",,"OK","BART_016.3.2021-06-23",25,25,73,59,"deciduous forest",12,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vK","016-05 Near rd. *NOFL was the 'pew' sound; WITU at rd. after pt.; Fem BTBW seen foraging bf pt. (not seen carrying food but possible feeding noises heard near pt. WBNU@ 016-05 IDd in flight; 016-03 SCTA seen from mar car as I was warming up b/f headed to Plot 82;","JGLAG"
"b2c1f3ed-953a-4e2f-9a94-2a5dc0e5e4ef","BART_082.birdGrid.brd","D01","BART","BART_082","distributed","9","evergreenForest",44.056702,-71.287159,"WGS84",250.5,292.7,0.8,"2021-06-23T10:38Z",,"OK","BART_082.9.2021-06-23",25,25,73,59,"deciduous forest",13,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vK","082-09 mostly DF right next to stream; 082-05 near stream sound; 082 last BLBW sounded very 'falling' but warbler-like; 082-05 thought I heard brief, short HAWO call; 082-07 UNBI kinda sounded like a loon when they quiver; 082-07 REVI and BHVI; 82-04 BEKI sound - near stream; 82-1 near stream; 82-01 some sort of predator seemed near; 82-03 wind made discerning owl hard; is there one?","JGLAG"
"9ca970f7-47ac-429e-a6ec-e01bf0cf3d96","BART_082.birdGrid.brd","D01","BART","BART_082","distributed","5","evergreenForest",44.056702,-71.287159,"WGS84",250.5,292.7,0.8,"2021-06-23T10:56Z",,"OK","BART_082.5.2021-06-23",25,25,73,59,"evergreen forest",13,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vK","082-09 mostly DF right next to stream; 082-05 near stream sound; 082 last BLBW sounded very 'falling' but warbler-like; 082-05 thought I heard brief, short HAWO call; 082-07 UNBI kinda sounded like a loon when they quiver; 082-07 REVI and BHVI; 82-04 BEKI sound - near stream; 82-1 near stream; 82-01 some sort of predator seemed near; 82-03 wind made discerning owl hard; is there one?","JGLAG"
"7830b34f-286b-4090-90c6-376c48b52041","BART_082.birdGrid.brd","D01","BART","BART_082","distributed","8","evergreenForest",44.056702,-71.287159,"WGS84",250.5,292.7,0.8,"2021-06-23T11:19Z",,"OK","BART_082.8.2021-06-23",25,25,73,59,"deciduous forest",11,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vK","082-09 mostly DF right next to stream; 082-05 near stream sound; 082 last BLBW sounded very 'falling' but warbler-like; 082-05 thought I heard brief, short HAWO call; 082-07 UNBI kinda sounded like a loon when they quiver; 082-07 REVI and BHVI; 82-04 BEKI sound - near stream; 82-1 near stream; 82-01 some sort of predator seemed near; 82-03 wind made discerning owl hard; is there one?","JGLAG"
"da8c089b-4354-4d9c-bd5a-0c1522ad6ced","BART_082.birdGrid.brd","D01","BART","BART_082","distributed","7","evergreenForest",44.056702,-71.287159,"WGS84",250.5,292.7,0.8,"2021-06-23T11:37Z",,"OK","BART_082.7.2021-06-23",25,25,73,59,"evergreen forest",13,0,"Bird Conservancy of the Rockies","NEON.DOC.014041vK","082-09 mostly DF right next to stream; 082-05 near stream sound; 082 last BLBW sounded very 'falling' but warbler-like; 082-05 thought I heard brief, short HAWO call; 082-07 UNBI kinda sounded like a loon when they quiver; 082-07 REVI and BHVI; 82-04 BEKI sound - near stream; 82-1 near stream; 82-01 some sort of predator seemed near; 82-03 wind made discerning owl hard; is there one?","JGLAG"
"f1d2ef97-80c1-4e6e-a620-e0d7a44b4d0b","BART_082.birdGrid.brd","D01","BART","BART_082","distributed","4","evergreenForest",44.056702,-71.287159,"WGS84",250.5,292.7,0.8,"2021-06-23T11:58Z",,"OK","BART_082.4.2021-06-23",25,25,73,59,"mixed deciduous/evergreen forest",12,2,"Bird Conservancy of the Rockies","NEON.DOC.014041vK","082-09 mostly DF right next to stream; 082-05 near stream sound; 082 last BLBW sounded very 'falling' but warbler-like; 082-05 thought I heard brief, short HAWO call; 082-07 UNBI kinda sounded like a loon when they quiver; 082-07 REVI and BHVI; 82-04 BEKI sound - near stream; 82-1 near stream; 82-01 some sort of predator seemed near; 82-03 wind made discerning owl hard; is there one?","JGLAG"
